scored	WPSize	time	distnace	score
1	6	2.86	1.135507	0.02941176

1	6	2.552	3.427333	0.05882353

1	6	2.568	1.267592	0.0882353

1	6	2.548	0.8991382	0.1176471

1	6	2.632	4.924892	0.1470588

1	6	2.58	4.435495	0.1764706

1	6	3.52	2.817542	0.2058824

1	6	2.584002	3.736794	0.2352941

1	6	3.424	2.257034	0.2647059

1	6	2.563999	0.9733453	0.2941177

1	6	2.644001	3.940171	0.3235294

1	6	2.551998	4.231094	0.3529412

1	6	2.560001	1.129894	0.3823529

1	6	2.576	2.724449	0.4117647

1	6	3.459999	0.0815693	0.4411765

1	6	2.568001	3.257724	0.4705882

1	6	3.440002	1.619706	0.5

1	6	2.563999	4.379035	0.5294118

1	6	3.380001	0.8127293	0.5588236

1	6	2.551998	0.1964351	0.5882354

1	6	2.619999	4.212924	0.6176472

1	6	2.572002	2.80522	0.647059

1	6	3.595997	1.076083	0.6764708

1	6	2.552002	2.7925	0.7058825

1	6	2.584	0.6043522	0.7352943

1	6	2.548004	0.0604905	0.7647061

1	6	2.615997	4.350293	0.7941179

1	6	2.576004	3.951357	0.8235297

1	6	3.507996	2.248584	0.8529415

1	6	2.552002	3.876811	0.8823533

1	6	2.568001	1.535694	0.9117651

1	6	2.571999	1.471733	0.9411769

1	6	3.536003	0.9121025	0.9705887

1	6	2.547997	3.395643	1

