Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	0	-0.01260898	1	0.6	-0.0008768979	-0.0125561	0	0.6	-0.1381114	-3.777279	-0.07892081	12	0.07912925	0.1260898	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	-0.01260898	-0.01260898	1	0.6	0.01211694	-0.0125015	0	0.6	-0.07749698	-3.7716	-0.04428399	12	1.194156	0.2205046	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	-0.01260898	-0.01260898	1	0.6	0.01178384	-0.01244193	0	0.6	-0.1282687	-2.587228	-0.07426333	12	2.030425	0.2910106	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	-0.01260898	-0.01260898	1	0.6	0.01154003	-0.01237495	0	0.6	-0.1665709	-1.990133	-0.09620571	12	2.657628	0.3434322	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	-0.01260898	-0.01260898	1	0.6	0.01059625	-0.01229573	0	0.6	-0.3150899	-1.39121	-0.1811461	12	3.0489	0.3821076	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	-0.01260898	-0.01260898	1	0.6	0.01124991	-0.01220591	0	0.6	-0.2119658	-0.7909814	-0.1223167	12	3.421484	0.4103207	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	-0.01260898	-0.01260898	1	0.6	0.01114561	-0.01210443	0	0.6	-0.2281879	-0.1896117	-0.1317039	12	3.700922	0.4305345	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	-0.01260898	-0.01260898	1	0.6	0.01106802	-0.01199051	0	0.6	-0.2401668	0.4126574	-0.138687	12	3.9105	0.4445962	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	-0.01260898	-0.01260898	1	0.6	0.01101018	-0.01186355	0	0.6	-0.2489758	1.015523	-0.1438925	12	4.067684	0.4538912	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	-0.01260898	-0.01260898	1	0.6	0.010967	-0.0117231	0	0.6	-0.2554313	1.618639	-0.1477788	12	4.185572	0.4594587	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	-0.01260898	-0.01260898	1	0.6	0.01019912	-0.01156882	0	0.6	-0.3760002	2.221619	-0.2168877	12	4.194858	0.4620779	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
0.044	0	1	-0.01260898	-0.01260898	1	0.6	0.01093219	-0.01140044	0	0.6	-0.2600872	2.824054	-0.150912	12	4.280952	0.4623333	-840.5154	380.9897	508.7077	-852.2344	381	481.0992	
0.048	0	1	-0.01260898	-0.01260898	1	0.6	0.01090868	-0.01121775	0	0.6	-0.263284	3.425517	-0.1530274	12	4.345523	0.4606633	-840.5161	380.9878	508.706	-852.2344	381	481.0992	
0.052	0	1	-0.01260898	-0.01260898	1	0.6	0.01089109	-0.0110206	0	0.6	-0.265541	4.025567	-0.1546109	12	4.393951	0.4573967	-840.5168	380.9858	508.7042	-852.2344	381	481.0992	
0.056	0	1	-0.01260898	-0.01260898	1	0.6	0.01087791	-0.01080887	0	0.6	-0.267004	4.623757	-0.1557969	12	4.430272	0.4527799	-840.5178	380.9836	508.7021	-852.2344	381	481.0992	
0.06	0	1	-0.01260898	-0.01260898	1	0.6	0.01086803	-0.01058245	0	0.6	-0.2679215	5.219639	-0.1566855	12	4.457513	0.446998	-840.5187	380.9813	508.6997	-852.2344	381	481.0992	
0.064	0	1	-0.01260898	-0.01260898	1	0.6	0.01086064	-0.01034126	0	0.6	-0.268356	5.812769	-0.1573514	12	4.477943	0.4401897	-840.5198	380.9789	508.6971	-852.2344	381	481.0992	
0.068	0	1	-0.01260898	-0.01260898	1	0.6	0.01085509	-0.01008523	0	0.6	-0.2684562	6.402712	-0.1578506	12	4.493266	0.4324589	-840.5211	380.9762	508.6943	-852.2344	381	481.0992	
0.072	0	1	-0.01260898	-0.01260898	1	0.6	0.01085093	-0.009817299	0	0.6	-0.2682432	6.988588	-0.1582248	12	4.504758	0.4239143	-840.5224	380.9735	508.6912	-852.2344	381	481.0992	
0.07600001	0	1	-0.01260898	-0.01260898	1	0.6	0.01084782	-0.009534407	0	0.6	-0.2677721	7.570438	-0.1585053	12	4.513377	0.4146066	-840.5238	380.9706	508.6878	-852.2344	381	481.0992	
0.08000001	0	1	-0.01260898	-0.01260898	1	0.6	0.01084548	-0.009236509	0	0.6	-0.2670765	8.147858	-0.1587156	12	4.519842	0.4045741	-840.5253	380.9675	508.6841	-852.2344	381	481.0992	
0.08400001	0	1	-0.01260898	-0.01260898	1	0.6	0.01084373	-0.008926559	0	0.6	-0.2663066	8.72002	-0.1588733	12	4.52469	0.3938759	-840.527	380.9644	508.6802	-852.2344	381	481.0992	
0.08800001	0	1	-0.01260898	-0.01260898	1	0.6	0.01084241	-0.008601511	0	0.6	-0.2653463	9.287015	-0.1589916	12	4.528326	0.3825258	-840.5287	380.961	508.676	-852.2344	381	481.0992	
0.09200001	0	1	-0.01260898	-0.01260898	1	0.6	0.01084143	-0.008264326	0	0.6	-0.264199	9.848054	-0.1590803	12	4.531053	0.3705648	-840.5306	380.9576	508.6715	-852.2344	381	481.0992	
0.096	0	1	-0.01260898	-0.01260898	1	0.6	0.01084069	-0.007914961	0	0.6	-0.2629014	10.40282	-0.1591468	12	4.533098	0.3580234	-840.5327	380.954	508.6668	-852.2344	381	481.0992	
0.1	0	1	-0.01260898	-0.01260898	1	0.6	0.01084013	-0.007550367	0	0.6	-0.2616464	10.95147	-0.1591967	12	4.534632	0.3448943	-840.5348	380.9503	508.6617	-852.2344	381	481.0992	
0.104	0	1	-0.01260898	-0.01260898	1	0.6	0.01083972	-0.007173514	0	0.6	-0.2602071	11.4933	-0.1592341	12	4.535783	0.3312022	-840.537	380.9464	508.6564	-852.2344	381	481.0992	
0.108	0	1	-0.01260898	-0.01260898	1	0.6	0.01083941	-0.00678436	0	0.6	-0.2587052	12.02805	-0.1592622	12	4.536646	0.3169658	-840.5394	380.9425	508.6507	-852.2344	381	481.0992	
0.112	0	1	-0.01260898	-0.01260898	1	0.6	0.01083917	-0.006382863	0	0.6	-0.2569959	12.55551	-0.1592832	12	4.537293	0.3021992	-840.5419	380.9384	508.6448	-852.2344	381	481.0992	
0.116	0	1	-0.01260898	-0.01260898	1	0.6	0.010839	-0.005968983	0	0.6	-0.2553353	13.07551	-0.159299	12	4.537778	0.2869129	-840.5446	380.9342	508.6385	-852.2344	381	481.0992	
0.12	0	1	-0.01260898	-0.01260898	1	0.6	0.01083887	-0.005542676	0	0.6	-0.2544894	13.58706	-0.1593108	12	4.538142	0.2711146	-840.5474	380.9298	508.632	-852.2344	381	481.0992	
0.124	0	1	-0.01260898	-0.01260898	1	0.6	0.01083877	-0.005106921	0	0.6	-0.2540461	14.0894	-0.1593197	12	4.538415	0.2548408	-840.5503	380.9254	508.6251	-852.2344	381	481.0992	
0.128	0	1	-0.01260898	-0.01260898	1	0.6	0.01083869	-0.004658657	0	0.6	-0.2538248	14.58265	-0.1593264	12	4.53862	0.2380884	-840.5533	380.9209	508.6179	-852.2344	381	481.0992	
0.132	0	1	-0.01260898	-0.01260898	1	0.6	0.01083864	-0.00419784	0	0.6	-0.2538325	15.06662	-0.1593314	12	4.538774	0.2208548	-840.5565	380.9162	508.6104	-852.2344	381	481.0992	
0.136	0	1	-0.01260898	-0.01260898	1	0.6	0.01083859	-0.003727454	0	0.6	-0.2540911	15.54055	-0.1593351	12	4.538889	0.203169	-840.5598	380.9114	508.6027	-852.2344	381	481.0992	
0.14	0	1	-0.01260898	-0.01260898	1	0.6	0.01083856	-0.00324746	0	0.6	-0.2540494	16.00428	-0.1593379	12	4.538975	0.1850522	-840.5632	380.9066	508.5946	-852.2344	381	481.0992	
0.144	0	1	-0.01260898	-0.01260898	1	0.6	0.01083854	-0.002754786	0	0.6	-0.2543247	16.45804	-0.15934	12	4.53904	0.1664903	-840.5668	380.9016	508.5862	-852.2344	381	481.0992	
0.148	0	1	-0.01260898	-0.01260898	1	0.6	0.01156374	-0.002252423	0	0.6	-0.1404679	16.90118	-0.09407222	12	4.618217	0.147503	-840.5705	380.8965	508.5774	-852.2344	381	481.0992	
0.152	0	1	-0.01260898	-0.01260898	1	0.6	0.01081709	-0.001740331	0	0.6	-0.2586527	17.33355	-0.1612706	12	4.598472	0.128105	-840.5743	380.8914	508.5684	-852.2344	381	481.0992	
