scored	WPSize	time	distnace	score
1	0.3	2.872	0.2184055	0.02941176

1	0.3	2.556	0.1840022	0.05882353

1	0.3	2.66	0.2140387	0.0882353

1	0.3	2.548	0.2473763	0.1176471

1	0.3	2.736	0.05412863	0.1470588

1	0.3	2.568	0.2518577	0.1764706

1	0.3	3.940001	0.2532662	0.2058824

1	0.3	2.559999	0.03679664	0.2352941

1	0.3	4.004002	0.2543548	0.2647059

0	0.3	2.599998	0.6708151	0.2647059

0	0.3	2.740002	0.3564857	0.2647059

1	0.3	2.6	0.1899884	0.2941177

0	0.3	3.408001	22.14555	0.2941177

0	0.3	3.107998	12.60439	0.2941177

0	0.3	3.375999	0.8074505	0.2941177

1	0.3	2.548	0.2607858	0.3235294

0	0.3	4.007999	0.4331066	0.3235294

0	0.3	2.604	0.7826503	0.3235294

1	0.3	3.664001	0.1286454	0.3529412

1	0.3	2.552002	0.132388	0.3823529

0	0.3	2.736	0.3905755	0.3823529

1	0.3	2.572002	0.2064596	0.4117647

1	0.3	3.787994	0.2066202	0.4411765

1	0.3	2.576004	0.194131	0.4705882

0	0.3	2.68	0.594331	0.4705882

1	0.3	2.559998	0.2959118	0.5

0	0.3	2.748001	0.3583347	0.5

1	0.3	2.620003	0.2176949	0.5294118

0	0.3	3.807999	0.3181919	0.5294118

1	0.3	2.568001	0.2744802	0.5588236

1	0.3	2.687996	0.1260031	0.5882354

0	0.3	2.571999	0.5313385	0.5882354

1	0.3	4.000008	0.2886921	0.6176472

1	0.3	2.559998	0.1381516	0.647059

