Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	0	-0.06790289	1	0.6	-0.0008768979	-0.06638322	0	0.6	0	-10.19222	0	12	0.07912925	0.6790289	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	0	-0.06790289	1	0.6	0	-0.06525149	0	0.6	0	-10.19901	0	12	0.05934694	1.188148	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	0	-0.06790289	1	0.6	0	-0.06439792	0	0.6	0.001692124	-9.027862	0	12	0.0445102	1.569682	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	0	-0.06790289	1	0.6	0	-0.06374454	0	0.6	0.001789128	-8.445107	0	12	0.03338265	1.855375	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	0	-0.06790289	1	0.6	-0.0008761663	-0.06323241	0	0.6	0.001915916	-7.862365	0	12	0.1041662	2.069004	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	0	-0.06790289	1	0.6	0	-0.06282361	0	0.6	0.00206817	-7.279921	0	12	0.07812468	2.228432	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	0	-0.06790289	1	0.6	0	-0.06248819	0	0.6	0.002240936	-6.698108	0	12	0.05859351	2.347057	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	0	-0.06790289	1	0.6	0	-0.06220413	0	0.6	0.002439403	-6.117304	0	12	0.04394513	2.434927	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	0	-0.06790289	1	0.6	0	-0.06195511	0	0.6	0.002663353	-5.537927	0	12	0.03295885	2.499578	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	0	-0.06790289	1	0.6	0	-0.06172899	0	0.6	0.002914464	-4.960433	0	12	0.02471914	2.546663	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	0	-0.06790289	1	0.6	-0.0008763561	-0.06151675	0	0.6	0.003172416	-4.385308	0	12	0.0976686	2.58042	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
0.044	0	1	0	-0.06790289	1	0.6	-0.0008747593	-0.06131167	0	0.6	0.003460073	-3.813067	0	12	0.1523807	2.604029	-840.5154	380.9897	508.7077	-852.2344	381	481.0992	
0.048	0	1	0	-0.06790289	1	0.6	0	-0.06110872	0	0.6	0.003758653	-3.244221	0	12	0.1142855	2.619874	-840.5161	380.9878	508.706	-852.2344	381	481.0992	
0.052	0	1	0	-0.06790289	1	0.6	0	-0.0609041	0	0.6	0.004063163	-2.679217	0	12	0.08571415	2.629744	-840.5168	380.9858	508.7041	-852.2344	381	481.0992	
0.056	0	1	0	-0.06790289	1	0.6	0	-0.06069501	0	0.6	0.004387151	-2.118564	0	12	0.06428561	2.634979	-840.5178	380.9836	508.702	-852.2344	381	481.0992	
0.06	0	1	0	-0.06790289	1	0.6	0	-0.06047934	0	0.6	0.004703135	-1.562771	0	12	0.0482142	2.636587	-840.5187	380.9813	508.6997	-852.2344	381	481.0992	
0.064	0	1	0	-0.06790289	1	0.6	-0.0008758416	-0.06025549	0	0.6	0.005021004	-1.012342	0	12	0.1152899	2.63532	-840.5198	380.9789	508.6971	-852.2344	381	481.0992	
0.068	0	1	0	-0.06790289	1	0.6	0	-0.060025	0	0.6	0.005358601	-0.4677739	0	12	0.08646743	2.631776	-840.5211	380.9763	508.6942	-852.2344	381	481.0992	
0.072	0	1	0	-0.06790289	1	0.6	0	-0.05978417	0	0.6	0.005714577	0.07044498	0	12	0.06485057	2.626372	-840.5224	380.9735	508.6911	-852.2344	381	481.0992	
0.07600001	0	1	0	-0.06790289	1	0.6	-0.0008754773	-0.05953236	0	0.6	0.006067444	0.6018437	0	12	0.1277672	2.619419	-840.5239	380.9706	508.6877	-852.2344	381	481.0992	
0.08000001	0	1	0	-0.06790289	1	0.6	0	-0.05927176	0	0.6	0.006348698	1.125963	0	12	0.09582538	2.611184	-840.5254	380.9676	508.6841	-852.2344	381	481.0992	
0.08400001	0	1	0	-0.06790289	1	0.6	0	-0.05899922	0	0.6	0.006754071	1.642363	0	12	0.07186904	2.601833	-840.527	380.9644	508.6801	-852.2344	381	481.0992	
0.08800001	0	1	0	-0.06790289	1	0.6	0	-0.05871718	0	0.6	0.007096834	2.150622	0	12	0.05390178	2.591524	-840.5288	380.9611	508.6759	-852.2344	381	481.0992	
0.09200001	0	1	0	-0.06790289	1	0.6	0	-0.05842264	0	0.6	0.007552228	2.650348	0	12	0.04042633	2.580344	-840.5307	380.9577	508.6714	-852.2344	381	481.0992	
0.096	0	1	0	-0.06790289	1	0.6	0	-0.05811817	0	0.6	0.007811117	3.141163	0	12	0.03031975	2.568388	-840.5327	380.9541	508.6666	-852.2344	381	481.0992	
0.1	0	1	0	-0.06790289	1	0.6	0	-0.05780359	0	0.6	0.00826674	3.622724	0	12	0.02273981	2.555729	-840.5349	380.9504	508.6616	-852.2344	381	481.0992	
0.104	0	1	0	-0.06790289	1	0.6	0	-0.05747877	0	0.6	0.00856504	4.094707	0	12	0.01705486	2.54242	-840.5371	380.9466	508.6562	-852.2344	381	481.0992	
0.108	0	1	0	-0.06790289	1	0.6	0	-0.05714359	0	0.6	0.008968207	4.556832	0	12	0.01279114	2.528501	-840.5395	380.9427	508.6505	-852.2344	381	481.0992	
0.112	0	1	0	-0.06790289	1	0.6	0	-0.05679795	0	0.6	0.009200234	5.008824	0	12	0.009593358	2.514004	-840.542	380.9386	508.6446	-852.2344	381	481.0992	
0.116	0	1	0	-0.06790289	1	0.6	0	-0.05644178	0	0.6	0.009420475	5.450448	0	12	0.007195019	2.498949	-840.5447	380.9344	508.6383	-852.2344	381	481.0992	
0.12	0	1	0	-0.06790289	1	0.6	0	-0.05607502	0	0.6	0.009593378	5.881555	0	12	0.005396264	2.483356	-840.5475	380.9301	508.6318	-852.2344	381	481.0992	
0.124	0	1	0	-0.06790289	1	0.6	0	-0.05570034	0	0.6	0.009901436	6.301918	0	12	0.004047198	2.467266	-840.5504	380.9257	508.6249	-852.2344	381	481.0992	
0.128	0	1	0	-0.06790289	1	0.6	0	-0.05531491	0	0.6	0.01035658	6.711478	0	12	0.003035399	2.450682	-840.5535	380.9212	508.6177	-852.2344	381	481.0992	
