scored	WPSize	time	distnace	score
1	0.3	2.872	0.04191118	0.02941176

0	0.3	2.556	0.3553523	0.02941176

0	0.3	2.74	0.3177443	0.02941176

0	0.3	2.584001	0.3187481	0.02941176

0	0.3	2.672	0.3431652	0.02941176

0	0.3	2.56	0.4473837	0.02941176

0	0.3	4.1	0.8496533	0.02941176

0	0.3	2.591999	3.681263	0.02941176

1	0.3	3.432001	0.09355465	0.05882353

1	0.3	2.556	0.1360159	0.0882353

1	0.3	3.888	0.1398993	0.1176471

0	0.3	2.591999	0.7760195	0.1176471

1	0.3	3.984001	0.1331839	0.1470588

1	0.3	2.560001	0.1057772	0.1764706

0	0.3	2.716	0.7700168	0.1764706

1	0.3	2.587997	0.2406257	0.2058824

1	0.3	2.656002	0.06743767	0.2352941

1	0.3	2.576	0.2736193	0.2647059

1	0.3	3.916	0.1256782	0.2941177

0	0.3	2.556	0.3914196	0.2941177

1	0.3	2.768002	0.1965647	0.3235294

0	0.3	2.615997	0.601606	0.3235294

0	0.3	2.664001	4.188598	0.3235294

1	0.3	2.564003	0.1727225	0.3529412

0	0.3	3.979996	0.4312647	0.3529412

0	0.3	2.616005	0.3865556	0.3529412

0	0.3	2.652	0.4105901	0.3529412

1	0.3	2.567993	0.1827109	0.3823529

1	0.3	3.856003	0.2796966	0.4117647

0	0.3	2.592003	1.018729	0.4117647

0	0.3	2.723999	1.288319	0.4117647

0	0.3	2.568001	0.8518252	0.4117647

0	0.3	4.087997	0.4778035	0.4117647

0	0.3	2.568001	0.6065554	0.4117647

