scored	WPSize	time	distnace	score
0	0.3	2.864	0.6988425	0

1	0.3	2.58	0.1923319	0.02941176

0	0.3	2.72	0.8832726	0.02941176

1	0.3	2.564	0.1284731	0.05882353

0	0.3	2.68	1.225919	0.05882353

1	0.3	2.619999	0.2676116	0.0882353

0	0.3	4.784	12.58477	0.0882353

1	0.3	2.752001	0.24942	0.1176471

1	0.3	4.196001	0.2420631	0.1470588

1	0.3	2.552	0.1714239	0.1764706

1	0.3	3.879999	0.0805379	0.2058824

0	0.3	2.560001	0.3061551	0.2058824

1	0.3	3.815998	0.1366854	0.2352941

1	0.3	2.576	0.1384596	0.2647059

1	0.3	2.776001	0.1105255	0.2941177

1	0.3	2.568001	0.2640126	0.3235294

0	0.3	2.604	7.022426	0.3235294

1	0.3	2.591999	0.1069032	0.3529412

0	0.3	3.812	0.6669251	0.3529412

1	0.3	2.612	0.2098462	0.3823529

0	0.3	2.808002	0.6819428	0.3823529

0	0.3	2.768002	1.234271	0.3823529

0	0.3	2.711998	6.022748	0.3823529

1	0.3	2.587997	0.1975782	0.4117647

1	0.3	3.688004	0.2007545	0.4411765

0	0.3	2.556	0.3204995	0.4411765

0	0.3	2.655998	3.211645	0.4411765

0	0.3	2.571999	0.30839	0.4411765

1	0.3	3.796005	0.1697515	0.4705882

0	0.3	2.584	0.3219783	0.4705882

1	0.3	2.751999	0.06125288	0.5

0	0.3	2.715996	8.58811	0.5

1	0.3	3.136002	0.2695978	0.5294118

1	0.3	2.560005	0.1303351	0.5588236

