scored	WPSize	time	distnace	score
0	0.3	2.876	0.6046433	0

0	0.3	2.568	0.8406153	0

0	0.3	2.656	2.303303	0

0	0.3	2.552	1.737757	0

0	0.3	4.024	4.910393	0

0	0.3	2.608	1.673796	0

0	0.3	3.864	1.631334	0

0	0.3	2.66	4.853972	0

0	0.3	2.644001	0.8003489	0

0	0.3	2.576	1.747086	0

0	0.3	3.664	3.870252	0

0	0.3	2.571999	0.8195073	0

0	0.3	2.796001	0.9646051	0

0	0.3	2.688	6.715026	0

0	0.3	3.403999	8.434999	0

0	0.3	2.624001	1.043222	0

0	0.3	2.652	3.997986	0

0	0.3	2.960003	17.66096	0

0	0.3	2.823997	2.413711	0

0	0.3	2.612	1.133432	0

0	0.3	2.572002	7.444769	0

1	0.3	2.596001	0.2581943	0.02941176

0	0.3	2.591995	7.639967	0.02941176

0	0.3	2.764	2.167949	0.02941176

0	0.3	3.600006	3.508321	0.02941176

0	0.3	2.568001	3.215611	0.02941176

0	0.3	3.944	3.009492	0.02941176

0	0.3	2.559998	3.572486	0.02941176

0	0.3	3.975998	3.024003	0.02941176

0	0.3	2.571999	2.199355	0.02941176

0	0.3	2.740005	1.071292	0.02941176

0	0.3	2.563995	1.721148	0.02941176

0	0.3	2.612	5.248577	0.02941176

0	0.3	2.560005	1.176788	0.02941176

