Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	0	0.02248289	1	0.6	-0.0008768979	0.02231503	0	0.6	0	3.374682	0	12	0.07912925	0.2248289	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	0	0.02248289	1	0.6	0	0.0222049	0	0.6	0	3.37693	0	12	0.05934694	0.3936032	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	0	0.02248289	1	0.6	0	0.02214118	0	0.6	0.001692073	4.557121	0	12	0.0445102	0.5204891	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	0	0.02248289	1	0.6	0	0.02211556	0	0.6	0.001789042	5.148919	0	12	0.03338265	0.6161113	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	0	0.02248289	1	0.6	-0.0008761663	0.02212492	0	0.6	0.001915587	5.74071	0	12	0.1041662	0.6884688	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	0	0.02248289	1	0.6	0	0.02216175	0	0.6	0.002066819	6.332225	0	12	0.07812468	0.7435304	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	0	0.02248289	1	0.6	0	0.02222273	0	0.6	0.002239542	6.923151	0	12	0.05859351	0.7857726	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	0	0.02248289	1	0.6	0	0.02230536	0	0.6	0.002436396	7.513138	0	12	0.04394513	0.8185529	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	0	0.02248289	1	0.6	0	0.02240781	0	0.6	0.002658718	8.10181	0	12	0.03295885	0.8443894	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	0	0.02248289	1	0.6	0	0.02252869	0	0.6	0.002907039	8.688768	0	12	0.02471914	0.8651705	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	0	0.02248289	1	0.6	-0.0008763561	0.02266694	0	0.6	0.00315747	9.273594	0	12	0.0976686	0.8823128	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
0.044	0	1	0	0.02248289	1	0.6	-0.0008747593	0.02282181	0	0.6	0.003448463	9.855859	0	12	0.1523807	0.8968785	-840.5154	380.9897	508.7077	-852.2344	381	481.0992	
0.048	0	1	0	0.02248289	1	0.6	0	0.02299268	0	0.6	0.003733877	10.43513	0	12	0.1142855	0.9096643	-840.5161	380.9878	508.706	-852.2344	381	481.0992	
0.052	0	1	0	0.02248289	1	0.6	0	0.02317911	0	0.6	0.003992227	11.01097	0	12	0.08571415	0.9212678	-840.5168	380.9858	508.7042	-852.2344	381	481.0992	
0.056	0	1	0	0.02248289	1	0.6	0	0.02338076	0	0.6	0.004300213	11.58293	0	12	0.06428561	0.9321372	-840.5178	380.9836	508.7021	-852.2344	381	481.0992	
0.06	0	1	0	0.02248289	1	0.6	0	0.02359736	0	0.6	0.004586796	12.15058	0	12	0.0482142	0.9426086	-840.5187	380.9813	508.6997	-852.2344	381	481.0992	
0.064	0	1	0	0.02248289	1	0.6	0	0.02382871	0	0.6	0.004895144	12.71349	0	12	0.03616066	0.952934	-840.5198	380.9789	508.6971	-852.2344	381	481.0992	
0.068	0	1	0	0.02248289	1	0.6	0	0.02407463	0	0.6	0.005200833	13.27125	0	12	0.02712049	0.9633026	-840.5211	380.9762	508.6943	-852.2344	381	481.0992	
0.072	0	1	0	0.02248289	1	0.6	0	0.02433207	0	0.6	0.005529874	13.82344	0	12	0.02034037	0.9738257	-840.5224	380.9735	508.6912	-852.2344	381	481.0992	
0.07600001	0	1	0	0.02248289	1	0.6	0	0.02460388	0	0.6	0.005892287	14.36968	0	12	0.01525528	0.9846171	-840.5238	380.9706	508.6878	-852.2344	381	481.0992	
0.08000001	0	1	0	0.02248289	1	0.6	0	0.02488995	0	0.6	0.006269957	14.90959	0	12	0.01144146	0.9957625	-840.5253	380.9675	508.6841	-852.2344	381	481.0992	
0.08400001	0	1	0	0.02248289	1	0.6	0	0.02518729	0	0.6	0.006572464	15.44247	0	12	0.008581093	1.007295	-840.527	380.9644	508.6802	-852.2344	381	481.0992	
0.08800001	0	1	0	0.02248289	1	0.6	0	0.02549876	0	0.6	0.006945855	15.96787	0	12	0.006435819	1.019271	-840.5287	380.961	508.6761	-852.2344	381	481.0992	
0.09200001	0	1	0	0.02248289	1	0.6	0	0.02582139	0	0.6	0.007150809	16.48539	0	12	0.004826865	1.031702	-840.5306	380.9576	508.6716	-852.2344	381	481.0992	
0.096	0	1	0	0.02248289	1	0.6	0	0.02615805	0	0.6	0.007622694	16.99459	0	12	0.003620149	1.044626	-840.5327	380.954	508.6668	-852.2344	381	481.0992	
0.1	0	1	0	0.02248289	1	0.6	0	0.02650577	0	0.6	0.007892066	17.49509	0	12	0.002715111	1.058042	-840.5348	380.9503	508.6617	-852.2344	381	481.0992	
0.104	0	1	0	0.02248289	1	0.6	0	0.02686451	0	0.6	0.008307599	17.9865	0	12	0.002036334	1.071949	-840.537	380.9464	508.6564	-852.2344	381	481.0992	
0.108	0	1	0	0.02248289	1	0.6	0	0.02723424	0	0.6	0.008488983	18.46845	0	12	0.00152725	1.086347	-840.5394	380.9424	508.6508	-852.2344	381	481.0992	
0.112	0	1	0	0.02248289	1	0.6	0	0.02761493	0	0.6	0.00889996	18.94058	0	12	0.001145438	1.101235	-840.5419	380.9384	508.6448	-852.2344	381	481.0992	
0.116	0	1	0	0.02248289	1	0.6	0	0.02800653	0	0.6	0.009075795	19.40256	0	12	0.0008590782	1.116612	-840.5446	380.9341	508.6386	-852.2344	381	481.0992	
0.12	0	1	0	0.02248289	1	0.6	0	0.02840902	0	0.6	0.009470164	19.85407	0	12	0.0006443086	1.132478	-840.5473	380.9298	508.632	-852.2344	381	481.0992	
0.124	0	1	0	0.02248289	1	0.6	0	0.02882235	0	0.6	0.009598361	20.29482	0	12	0.0004832315	1.148834	-840.5502	380.9254	508.6252	-852.2344	381	481.0992	
0.128	0	1	0	0.02248289	1	0.6	0.0008768823	0.02924358	0	0.6	0.009598473	20.7245	0	12	0.07949123	1.165647	-840.5533	380.9208	508.6181	-852.2344	381	481.0992	
