Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	0	-0.05210463	1	0.6	-0.0008768979	-0.05120748	0	0.6	0	-7.820905	0	12	0.07912925	0.5210463	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	0	-0.05210463	1	0.6	0	-0.05053023	0	0.6	0	-7.826115	0	12	0.05934694	0.9116784	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	0	-0.05210463	1	0.6	0	-0.05001035	0	0.6	0.001692124	-6.653383	0	12	0.0445102	1.204347	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	0	-0.05210463	1	0.6	0	-0.04960287	0	0.6	0.001789128	-6.069047	0	12	0.03338265	1.423391	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	0	-0.05210463	1	0.6	-0.0008761663	-0.04927225	0	0.6	0.001915916	-5.484727	0	12	0.1041662	1.587033	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	0	-0.05210463	1	0.6	0	-0.04899744	0	0.6	0.00206817	-4.900704	0	12	0.07812468	1.708972	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	0	-0.05210463	1	0.6	0	-0.04876074	0	0.6	0.002240936	-4.31731	0	12	0.05859351	1.799479	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	0	-0.05210463	1	0.6	0	-0.04854908	0	0.6	0.002439403	-3.734927	0	12	0.04394513	1.866261	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	0	-0.05210463	1	0.6	0	-0.04835273	0	0.6	0.002663353	-3.15397	0	12	0.03295885	1.915096	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	0	-0.05210463	1	0.6	0	-0.04816445	0	0.6	0.002914464	-2.574896	0	12	0.02471914	1.950319	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	0	-0.05210463	1	0.6	-0.0008763561	-0.04797883	0	0.6	0.003162845	-1.998148	0	12	0.0976686	1.97518	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
0.044	0	1	0	-0.05210463	1	0.6	-0.0008747593	-0.04779183	0	0.6	0.00344269	-1.424188	0	12	0.1523807	1.992116	-840.5154	380.9897	508.7077	-852.2344	381	481.0992	
0.048	0	1	0	-0.05210463	1	0.6	0	-0.04760043	0	0.6	0.003731603	-0.8534969	0	12	0.1142855	2.002957	-840.5161	380.9878	508.706	-852.2344	381	481.0992	
0.052	0	1	0	-0.05210463	1	0.6	0	-0.04740236	0	0.6	0.00401296	-0.2865687	0	12	0.08571415	2.009073	-840.5168	380.9858	508.7041	-852.2344	381	481.0992	
0.056	0	1	0	-0.05210463	1	0.6	0	-0.04719591	0	0.6	0.004326044	0.2761033	0	12	0.06428561	2.011494	-840.5178	380.9836	508.702	-852.2344	381	481.0992	
0.06	0	1	0	-0.05210463	1	0.6	0	-0.04697981	0	0.6	0.004619201	0.8340229	0	12	0.0482142	2.01099	-840.5187	380.9813	508.6997	-852.2344	381	481.0992	
0.064	0	1	0	-0.05210463	1	0.6	-0.0008758416	-0.04675308	0	0.6	0.004898384	1.386704	0	12	0.1152899	2.00814	-840.5198	380.9789	508.6971	-852.2344	381	481.0992	
0.068	0	1	0	-0.05210463	1	0.6	0	-0.04651782	0	0.6	0.005226403	1.933668	0	12	0.08646743	2.003408	-840.5211	380.9763	508.6942	-852.2344	381	481.0992	
0.072	0	1	0	-0.05210463	1	0.6	0	-0.04627061	0	0.6	0.005528261	2.474442	0	12	0.06485057	1.997113	-840.5224	380.9735	508.6911	-852.2344	381	481.0992	
0.07600001	0	1	0	-0.05210463	1	0.6	0.0008754724	-0.04601105	0	0.6	0.005829196	3.008569	0	12	0.1277667	1.989493	-840.5238	380.9706	508.6877	-852.2344	381	481.0992	
0.08000001	0	1	0	-0.05210463	1	0.6	0	-0.04574163	0	0.6	0.006305617	3.535613	0	12	0.09582505	1.980756	-840.5253	380.9676	508.6841	-852.2344	381	481.0992	
0.08400001	0	1	0	-0.05210463	1	0.6	0	-0.04545926	0	0.6	0.006589922	4.055149	0	12	0.07186878	1.97103	-840.527	380.9644	508.6801	-852.2344	381	481.0992	
0.08800001	0	1	0	-0.05210463	1	0.6	0	-0.04516657	0	0.6	0.006986542	4.566777	0	12	0.05390159	1.960439	-840.5287	380.9611	508.6759	-852.2344	381	481.0992	
0.09200001	0	1	0	-0.05210463	1	0.6	0	-0.04486056	0	0.6	0.007238443	5.070119	0	12	0.04042619	1.949048	-840.5306	380.9577	508.6714	-852.2344	381	481.0992	
0.096	0	1	0	-0.05210463	1	0.6	0	-0.04454396	0	0.6	0.007584498	5.564819	0	12	0.03031965	1.936934	-840.5327	380.9541	508.6667	-852.2344	381	481.0992	
0.1	0	1	0	-0.05210463	1	0.6	0	-0.04421661	0	0.6	0.007977127	6.050547	0	12	0.02273973	1.924156	-840.5348	380.9504	508.6616	-852.2344	381	481.0992	
0.104	0	1	0	-0.05210463	1	0.6	0.0008763946	-0.04387843	0	0.6	0.00841009	6.526999	0	12	0.09618361	1.910757	-840.537	380.9466	508.6563	-852.2344	381	481.0992	
0.108	0	1	0	-0.05210463	1	0.6	0	-0.04352934	0	0.6	0.008736548	6.993899	0	12	0.07213771	1.896772	-840.5394	380.9427	508.6506	-852.2344	381	481.0992	
0.112	0	1	0	-0.05210463	1	0.6	0	-0.04316925	0	0.6	0.00903217	7.451001	0	12	0.05410328	1.882224	-840.5419	380.9386	508.6447	-852.2344	381	481.0992	
0.116	0	1	0	-0.05210463	1	0.6	0	-0.04279811	0	0.6	0.009221914	7.898082	0	12	0.04057746	1.867132	-840.5446	380.9344	508.6384	-852.2344	381	481.0992	
0.12	0	1	0	-0.05210463	1	0.6	0	-0.04241585	0	0.6	0.009490262	8.335008	0	12	0.03043309	1.85151	-840.5474	380.9301	508.6318	-852.2344	381	481.0992	
0.124	0	1	0	-0.05210463	1	0.6	0	-0.04202244	0	0.6	0.00972262	8.761571	0	12	0.02282482	1.835368	-840.5504	380.9257	508.625	-852.2344	381	481.0992	
0.128	0	1	0	-0.05210463	1	0.6	0.0008763928	-0.04162063	0	0.6	0.009774039	9.177696	0	12	0.09624742	1.818746	-840.5534	380.9212	508.6178	-852.2344	381	481.0992	
0.132	0	1	0	-0.05210463	1	0.6	0	-0.04120754	0	0.6	0.009923055	9.583237	0	12	0.07218556	1.80164	-840.5566	380.9165	508.6103	-852.2344	381	481.0992	
0.136	0	1	0	-0.05210463	1	0.6	0	-0.04078596	0	0.6	0.009812884	9.978117	0	12	0.05413917	1.78408	-840.5599	380.9118	508.6025	-852.2344	381	481.0992	
0.14	0	1	0	-0.05210463	1	0.6	0	-0.04035298	0	0.6	0.009931485	10.36231	0	12	0.04060438	1.766058	-840.5633	380.907	508.5944	-852.2344	381	481.0992	
0.144	0	1	0	-0.05210463	1	0.6	0	-0.03991141	0	0.6	0.00964842	10.73591	0	12	0.03045328	1.747598	-840.5669	380.902	508.586	-852.2344	381	481.0992	
0.148	0	1	0	-0.05210463	1	0.6	0	-0.03946119	0	0.6	0.00993654	11.09882	0	12	0.02283996	1.728718	-840.5706	380.897	508.5773	-852.2344	381	481.0992	
0.152	0	1	0	-0.05210463	1	0.6	0	-0.03900227	0	0.6	0.009864885	11.4511	0	12	0.01712997	1.70943	-840.5745	380.8918	508.5682	-852.2344	381	481.0992	
0.156	0	1	0	-0.05210463	1	0.6	0	-0.0385346	0	0.6	0.009619704	11.79152	0	12	0.01284748	1.689746	-840.5784	380.8866	508.5588	-852.2344	381	481.0992	
0.16	0	1	0	-0.05210463	1	0.6	0	-0.03806099	0	0.6	0.009436689	12.11994	0	12	0.00963561	1.669703	-840.5825	380.8813	508.5491	-852.2344	381	481.0992	
0.164	0	1	0	-0.05210463	1	0.6	0.0008766818	-0.0375785	0	0.6	0.009464672	12.43595	0	12	0.08635551	1.6493	-840.5868	380.876	508.5391	-852.2344	381	481.0992	
0.168	0	1	0	-0.05210463	1	0.6	0	-0.03708712	0	0.6	0.009022329	12.73942	0	12	0.06476663	1.628536	-840.5912	380.8705	508.5288	-852.2344	381	481.0992	
0.172	0	1	0	-0.05210463	1	0.6	0	-0.03658966	0	0.6	0.009451326	13.03027	0	12	0.04857497	1.607438	-840.5957	380.865	508.5181	-852.2344	381	481.0992	
0.176	0	1	0	-0.05210463	1	0.6	0	-0.0360832	0	0.6	0.009236608	13.30858	0	12	0.03643123	1.586	-840.6003	380.8594	508.5071	-852.2344	381	481.0992	
0.18	0	1	0	-0.05210463	1	0.6	0	-0.03557059	0	0.6	0.009219955	13.57421	0	12	0.02732342	1.564245	-840.6052	380.8537	508.4958	-852.2344	381	481.0992	
0.184	0	1	0	-0.05210463	1	0.6	0	-0.03505177	0	0.6	0.008697332	13.82716	0	12	0.02049257	1.542191	-840.6101	380.848	508.4841	-852.2344	381	481.0992	
0.188	0	1	0	-0.05210463	1	0.6	0.0008764438	-0.03452382	0	0.6	0.008660527	14.06764	0	12	0.09449822	1.519822	-840.6152	380.8421	508.4722	-852.2344	381	481.0992	
0.192	0	1	0	-0.05210463	1	0.6	0	-0.03399247	0	0.6	0.00796206	14.29553	0	12	0.07087367	1.497186	-840.6204	380.8363	508.4599	-852.2344	381	481.0992	
0.196	0	1	0	-0.05210463	1	0.6	0	-0.03345477	0	0.6	0.007696778	14.51108	0	12	0.05315525	1.474289	-840.6258	380.8304	508.4472	-852.2344	381	481.0992	
0.2	0	1	0	-0.05210463	1	0.6	0	-0.03291358	0	0.6	0.007113576	14.71423	0	12	0.03986644	1.451165	-840.6313	380.8244	508.4343	-852.2344	381	481.0992	
0.204	0	1	0	-0.05210463	1	0.6	0	-0.03236596	0	0.6	0.006730744	14.90511	0	12	0.02989983	1.42781	-840.6369	380.8184	508.421	-852.2344	381	481.0992	
0.208	0	1	0	-0.05210463	1	0.6	0	-0.03181477	0	0.6	0.005982108	15.08379	0	12	0.02242487	1.404251	-840.6427	380.8123	508.4074	-852.2344	381	481.0992	
0.212	0	1	0	-0.05210463	1	0.6	0	-0.03125709	0	0.6	0.006431817	15.25046	0	12	0.01681865	1.380478	-840.6486	380.8062	508.3934	-852.2344	381	481.0992	
0.216	0	1	0	-0.05210463	1	0.6	0	-0.03069578	0	0.6	0.006326368	15.40527	0	12	0.01261399	1.356515	-840.6547	380.8001	508.3792	-852.2344	381	481.0992	
0.22	0	1	0	-0.05210463	1	0.6	0	-0.03013081	0	0.6	0.006095204	15.54844	0	12	0.009460493	1.332378	-840.6609	380.7939	508.3645	-852.2344	381	481.0992	
0.224	0	1	0	-0.05210463	1	0.6	0	-0.02956215	0	0.6	0.00637891	15.68011	0	12	0.00709537	1.30808	-840.6672	380.7878	508.3496	-852.2344	381	481.0992	
0.228	0	1	0	-0.05210463	1	0.6	0	-0.02898977	0	0.6	0.005440111	15.80076	0	12	0.005321527	1.283631	-840.6737	380.7815	508.3343	-852.2344	381	481.0992	
0.232	0	1	0	-0.05210463	1	0.6	0	-0.02841364	0	0.6	0.005585975	15.91038	0	12	0.003991145	1.259038	-840.6804	380.7753	508.3187	-852.2344	381	481.0992	
0.236	0	1	0	-0.05210463	1	0.6	0	-0.02783376	0	0.6	0.005616143	16.00891	0	12	0.002993359	1.234307	-840.6871	380.769	508.3028	-852.2344	381	481.0992	
0.24	0	1	0	-0.05210463	1	0.6	0	-0.02725009	0	0.6	0.004376299	16.09691	0	12	0.002245019	1.209441	-840.694	380.7627	508.2865	-852.2344	381	481.0992	
