scored	WPSize	time	distnace	score
1	0.3	2.872	0.1557318	0.02941176

0	0.3	2.568	0.3038529	0.02941176

0	0.3	2.876	3.037978	0.02941176

0	0.3	2.772	0.3027409	0.02941176

0	0.3	3.012	0.5343202	0.02941176

0	0.3	3.376001	3.748068	0.02941176

1	0.3	3.427999	0.2130353	0.05882353

1	0.3	2.568001	0.1401116	0.0882353

0	0.3	7.643999	2.504963	0.0882353

1	0.3	2.584	0.1097585	0.1176471

0	0.3	2.799999	0.6349005	0.1176471

0	0.3	2.720001	0.450774	0.1176471

0	0.3	2.695999	8.599051	0.1176471

1	0.3	2.624001	0.1286412	0.1470588

1	0.3	3.768002	0.2688338	0.1764706

1	0.3	2.599998	0.2642103	0.2058824

0	0.3	5.232002	9.73	0.2058824

1	0.3	2.655998	0.1462555	0.2352941

0	0.3	3.828003	0.4155037	0.2352941

1	0.3	2.551998	0.2028153	0.2647059

1	0.3	2.764	0.1608868	0.2941177

1	0.3	2.587997	0.1318417	0.3235294

1	0.3	3.840004	0.1732511	0.3529412

0	0.3	2.556	0.3497407	0.3529412

0	0.3	2.667999	0.5074442	0.3529412

0	0.3	2.592003	0.7319565	0.3529412

0	0.3	2.723999	0.4317561	0.3529412

1	0.3	2.627998	0.2272381	0.3823529

1	0.3	3.956001	0.1255886	0.4117647

1	0.3	2.552002	0.2031937	0.4411765

1	0.3	2.647995	0.1832965	0.4705882

0	0.3	2.588005	0.7472205	0.4705882

0	0.3	3.951996	0.3146853	0.4705882

1	0.3	2.568001	0.193193	0.5

