scored	WPSize	time	distnace	score
1	6	2.868	0.4233265	0.02380952

1	6	2.548	0.6250502	0.04761905

1	6	2.624	0.5030513	0.07142857

1	6	2.564	1.586285	0.0952381

1	6	3.564	1.597748	0.1190476

1	6	2.580001	4.316919	0.1428571

1	6	3.375999	2.860515	0.1666667

1	6	2.568001	2.02736	0.1904762

1	6	2.664	3.165158	0.2142857

1	6	2.576	1.319247	0.2380952

1	6	2.68	1.349944	0.2619048

1	6	2.620001	4.140204	0.2857143

1	6	3.363998	1.443336	0.3095238

1	2	2.560001	0.5586618	0.3333333

1	2	3.644001	0.1321793	0.3571429

1	2	2.548	0.8028073	0.3809524

1	2	2.632	0.9451107	0.4047619

1	2	2.551998	0.2387842	0.4285714

1	2	2.724003	0.6218702	0.452381

1	2	2.551998	1.051004	0.4761905

1	2	2.599998	1.674554	0.5

1	2	2.548	0.2690097	0.5238096

1	2	3.804001	1.514039	0.5476191

1	2	2.564003	0.1871006	0.5714287

1	2	3.68	1.271284	0.5952382

0	2	2.556	2.409362	0.5952382

0	0.3	3.535995	0.3844244	0.5952382

0	0.3	2.568001	0.355543	0.5952382

0	0.3	4.116005	10.28114	0.5952382

1	0.3	2.68	0.1983133	0.6190478

0	0.3	2.695999	1.463085	0.6190478

0	0.3	2.575996	0.9229791	0.6190478

1	0.3	2.896004	0.1833671	0.6428573

0	0.3	2.891998	2.177964	0.6428573

0	0.3	0	0	0.6428573

0	0.3	0	0	0.6428573

0	0.3	0	0	0.6428573

0	0.3	0	0	0.6428573

0	0.3	0	0	0.6428573

0	0.3	0	0	0.6428573

0	0.3	0	0	0.6428573

0	0.3	0	0	0.6428573

