scored	WPSize	time	distnace	score
1	6	2.88	3.263269	0.02380952

1	6	2.572	5.724337	0.04761905

1	6	3.304	1.731701	0.07142857

1	6	2.56	0.7036759	0.0952381

1	6	2.716	0.8957036	0.1190476

1	6	2.56	0.4657553	0.1428571

1	6	3.667999	1.920172	0.1666667

1	6	2.552	1.501585	0.1904762

1	6	2.596001	1.363578	0.2142857

1	2	2.544001	0.2042235	0.2380952

1	2	2.788	0.8903452	0.2619048

1	2	2.584	1.470365	0.2857143

1	2	3.568001	0.7416146	0.3095238

1	2	2.543999	0.4424512	0.3333333

1	2	3.856003	0.6626865	0.3571429

1	2	2.548	1.144326	0.3809524

1	2	2.619999	0.8390109	0.4047619

1	2	2.551998	0.4363893	0.4285714

1	0.3	3.684002	0.08955413	0.452381

1	0.3	2.568001	0.1338684	0.4761905

1	0.3	2.759998	0.08890353	0.5

1	0.3	2.556	0.2679476	0.5238096

1	0.3	2.639999	0.1357183	0.5476191

1	0.3	2.556	0.2075663	0.5714287

1	0.3	3.82	0.2586616	0.5952382

1	0.3	2.560005	0.2373925	0.6190478

1	0.3	2.659996	0.1112506	0.6428573

0	0.3	2.540001	0.4459097	0.6428573

1	0.3	4.176003	0.2293592	0.6666669

0	0.3	2.615997	0.3052587	0.6666669

0	0.3	3.040001	0.5779901	0.6666669

0	0.3	2.792	2.251379	0.6666669

1	0.3	3.896004	0.2467139	0.6904764

0	0.3	2.556	0.3066351	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

