scored	WPSize	time	distnace	score
1	6	2.864	0.8415004	0.02380952

1	6	2.544	1.508713	0.04761905

1	6	3.64	1.398193	0.07142857

1	6	2.556	0.5094352	0.0952381

1	6	3.728001	2.143427	0.1190476

1	6	2.552	1.30049	0.1428571

1	6	2.66	1.312587	0.1666667

1	6	2.568001	0.467448	0.1904762

1	6	2.576	3.792632	0.2142857

1	2	2.548	0.5000569	0.2380952

1	2	3.68	1.216003	0.2619048

1	2	2.552	0.4496654	0.2857143

1	2	3.903999	0.2497058	0.3095238

1	2	2.552002	0.5979625	0.3333333

1	2	2.719997	0.7849349	0.3571429

1	2	2.556	0.4450514	0.3809524

1	2	2.612003	1.263574	0.4047619

1	2	2.547997	0.7130249	0.4285714

0	0.3	2.644001	0.359387	0.4285714

0	0.3	2.560001	0.3207259	0.4285714

1	0.3	3.956001	0.2236908	0.452381

1	0.3	2.559998	0.1684252	0.4761905

1	0.3	3.82	0.1976739	0.5

1	0.3	2.556	0.2087501	0.5238096

0	0.3	2.740005	0.4076808	0.5238096

1	0.3	2.571999	0.2214653	0.5476191

1	0.3	2.659996	0.1667627	0.5714287

1	0.3	2.568001	0.1913431	0.5952382

0	0.3	3.792	0.3581123	0.5952382

1	0.3	2.552002	0.1722069	0.6190478

0	0.3	3.828003	2.024122	0.6190478

1	0.3	2.563995	0.2008287	0.6428573

1	0.3	2.756004	0.215044	0.6666669

1	0.3	2.591995	0.1740141	0.6904764

1	0.3	2.667999	0.210031	0.714286

0	0.3	2.540001	0.3178688	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

