scored	WPSize	time	distnace	score
1	6	2.864	0.8233963	0.02380952

1	6	2.556	1.063184	0.04761905

1	6	3.652	1.991091	0.07142857

1	6	2.552	1.478257	0.0952381

1	6	2.668	0.7460746	0.1190476

1	6	2.580001	0.6501687	0.1428571

1	6	3.712	2.261634	0.1666667

1	6	2.556	0.8666457	0.1904762

1	6	2.559999	5.429646	0.2142857

1	6	2.548	3.408236	0.2380952

1	6	2.596001	2.249163	0.2619048

1	2	2.568001	0.04428549	0.2857143

1	2	3.916	1.166483	0.3095238

1	2	2.596001	1.497264	0.3333333

1	2	3.711998	1.812282	0.3571429

1	2	2.568001	1.251282	0.3809524

1	2	2.639999	1.081734	0.4047619

1	2	2.560001	1.050579	0.4285714

1	2	3.584	0.6431106	0.452381

1	2	2.548	0.04896703	0.4761905

1	2	2.720001	0.7037513	0.5

1	2	2.548	1.069665	0.5238096

0	0.3	2.628002	0.4817317	0.5238096

1	0.3	2.551994	0.1776548	0.5476191

0	0.3	3.948006	0.336232	0.5476191

1	0.3	2.639999	0.2465112	0.5714287

0	0.3	2.827995	1.893478	0.5714287

1	0.3	2.560005	0.192821	0.5952382

1	0.3	4	0.2641823	0.6190478

1	0.3	2.587997	0.188984	0.6428573

1	0.3	2.751999	0.1813117	0.6666669

0	0.3	2.552002	0.3047146	0.6666669

1	0.3	3.807999	0.1419603	0.6904764

1	0.3	2.643997	0.1266269	0.714286

0	0.3	3.860001	0.6565444	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

