scored	WPSize	time	distnace	score
1	6	2.86	0.81112	0.02380952

1	6	2.572	3.106882	0.04761905

1	6	3.452001	0.3332064	0.07142857

1	6	2.556	0.7355834	0.0952381

1	6	3.632	4.394135	0.1190476

1	6	2.568001	3.329663	0.1428571

1	6	2.664	2.612741	0.1666667

1	6	2.568001	1.511057	0.1904762

1	6	2.567999	3.565456	0.2142857

1	6	2.552	1.078563	0.2380952

1	6	3.620001	1.984878	0.2619048

1	6	2.587999	5.811537	0.2857143

1	6	3.280003	3.163575	0.3095238

1	2	2.556	1.530182	0.3333333

1	2	2.711998	0.5786223	0.3571429

1	2	2.552002	0.3052434	0.3809524

1	2	2.607998	1.563408	0.4047619

1	2	2.548	0.1123514	0.4285714

1	2	2.620003	1.706941	0.452381

1	2	2.567997	0.5565893	0.4761905

1	2	3.604	0.6667545	0.5

1	2	2.568001	1.335597	0.5238096

1	2	3.540001	0.2023523	0.5476191

1	2	2.552002	0.4726405	0.5714287

1	2	2.720001	0.3061727	0.5952382

1	2	2.551994	1.603837	0.6190478

1	0.3	2.616005	0.19694	0.6428573

0	0.3	2.547997	0.5151278	0.6428573

0	0.3	3.964005	0.3234172	0.6428573

1	0.3	2.584	0.2168179	0.6666669

1	0.3	4.372002	0.2682818	0.6904764

1	0.3	2.579994	0.1595977	0.714286

0	0.3	2.728004	0.4041027	0.714286

0	0.3	2.591995	2.325763	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

