scored	WPSize	time	distnace	score
1	6	2.868	1.912938	0.02380952

1	6	2.548	0.4720476	0.04761905

1	6	2.728	0.4745126	0.07142857

1	6	2.588	1.728344	0.0952381

1	6	3.624001	0.9380746	0.1190476

1	6	2.548	0.3068809	0.1428571

1	6	3.695999	1.809975	0.1666667

1	6	2.552	2.098738	0.1904762

1	6	2.596001	0.8847009	0.2142857

1	6	2.564001	3.495694	0.2380952

1	6	3.463999	1.985425	0.2619048

1	6	2.563999	2.49279	0.2857143

1	6	3.512001	1.765761	0.3095238

1	2	2.556	0.1703682	0.3333333

1	2	2.728001	0.5376131	0.3571429

1	2	2.600002	0.3787476	0.3809524

1	2	2.615997	1.633287	0.4047619

1	2	2.548	0.03900261	0.4285714

1	2	2.716	0.5612485	0.452381

1	2	2.556	0.2120692	0.4761905

1	2	3.712002	0.1384084	0.5

1	2	2.548	0.1722126	0.5238096

1	2	2.647999	1.44291	0.5476191

1	2	2.552002	0.2471707	0.5714287

1	2	3.751999	0.4094854	0.5952382

1	2	2.552002	0.8147194	0.6190478

1	0.3	3.732002	0.1757489	0.6428573

1	0.3	2.575996	0.255752	0.6666669

1	0.3	2.660004	0.07532413	0.6904764

0	0.3	2.575996	0.3087448	0.6904764

0	0.3	3.848	0.9014593	0.6904764

0	0.3	2.584	0.3057972	0.6904764

0	0.3	2.756004	0.3489544	0.6904764

0	0.3	2.615997	0.3143399	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

0	0.3	0	0	0.6904764

