scored	WPSize	time	distnace	score
1	6	2.86	0.3859278	0.02380952

1	6	2.56	1.259098	0.04761905

1	6	2.672	1.175761	0.07142857

1	6	2.572001	1.855028	0.0952381

1	6	3.52	0.5035868	0.1190476

1	6	2.56	1.887488	0.1428571

1	6	3.556	0.9571395	0.1666667

1	6	2.552	1.138052	0.1904762

1	6	2.559999	4.368716	0.2142857

1	6	2.58	3.380687	0.2380952

1	6	3.488001	2.556875	0.2619048

1	2	2.547998	1.428396	0.2857143

1	2	3.604	1.088066	0.3095238

1	2	2.548	0.9432437	0.3333333

1	2	2.684002	1.492923	0.3571429

1	2	2.568001	1.663721	0.3809524

1	2	2.612	1.098243	0.4047619

1	2	2.548	1.339399	0.4285714

1	2	2.655998	1.670333	0.452381

1	2	2.560001	1.625697	0.4761905

1	2	3.604	0.7834025	0.5

1	2	2.548	0.8071727	0.5238096

1	0.3	2.635998	0.2384443	0.5476191

1	0.3	2.564003	0.04511995	0.5714287

0	0.3	3.851997	0.3867315	0.5714287

0	0.3	2.556	0.4860157	0.5714287

1	0.3	4.080002	0.2747563	0.5952382

0	0.3	2.580002	0.3516159	0.5952382

0	0.3	2.676003	1.448887	0.5952382

1	0.3	2.551994	0.2283701	0.6190478

1	0.3	3.712006	0.2903101	0.6428573

0	0.3	2.559998	0.3543555	0.6428573

0	0.3	2.783997	0.3300645	0.6428573

1	0.3	2.560005	0.1734692	0.6666669

1	0.3	3.799995	0.229818	0.6904764

1	0.3	2.580002	0.1404141	0.714286

1	0.3	2.779999	0.02480101	0.7380955

0	0.3	2.620003	0.3028914	0.7380955

0	0.3	0	0	0.7380955

0	0.3	0	0	0.7380955

0	0.3	0	0	0.7380955

0	0.3	0	0	0.7380955

