scored	WPSize	time	distnace	score
1	6	2.876	1.082713	0.02380952

1	6	2.588	2.966146	0.04761905

1	6	3.436	1.484037	0.07142857

1	6	2.648	4.664187	0.0952381

1	6	3.332001	2.247796	0.1190476

1	6	2.572001	3.198404	0.1428571

1	6	2.664	1.863647	0.1666667

1	6	2.548	0.5389995	0.1904762

1	6	2.572001	3.831156	0.2142857

1	6	2.612	4.849836	0.2380952

1	6	3.336	2.681598	0.2619048

1	2	2.571999	1.856001	0.2857143

1	2	3.528	0.3249766	0.3095238

1	2	2.556	1.214689	0.3333333

1	2	2.676003	0.7390857	0.3571429

1	2	2.548	1.508124	0.3809524

1	2	2.587997	1.48104	0.4047619

1	2	2.556004	0.8234507	0.4285714

1	2	2.599998	1.520774	0.452381

1	2	2.552002	0.5675489	0.4761905

1	2	3.635998	0.7802164	0.5

1	2	2.563999	1.124516	0.5238096

1	0.3	3.560001	0.1584649	0.5476191

1	0.3	2.548004	0.108256	0.5714287

1	0.3	2.736	0.1339409	0.5952382

1	0.3	2.556	0.2206766	0.6190478

1	0.3	2.652	0.05649249	0.6428573

1	0.3	2.571999	0.1423345	0.6666669

1	0.3	4.003998	0.1997507	0.6904764

1	0.3	2.576004	0.05322717	0.714286

0	0.3	3.699997	0.3347439	0.714286

0	0.3	2.556	0.3440615	0.714286

1	0.3	2.767998	0.04959314	0.7380955

1	0.3	2.667999	0.03031358	0.7619051

1	0.3	2.708	0.2894163	0.7857146

0	0.3	2.576004	0.3588664	0.7857146

0	0.3	0	0	0.7857146

0	0.3	0	0	0.7857146

0	0.3	0	0	0.7857146

0	0.3	0	0	0.7857146

0	0.3	0	0	0.7857146

0	0.3	0	0	0.7857146

