scored	WPSize	time	distnace	score
1	6	2.872	2.266142	0.02380952

1	6	2.548	1.784883	0.04761905

1	6	2.592	2.821791	0.07142857

1	6	2.548	0.3540893	0.0952381

1	6	3.76	2.954513	0.1190476

1	6	2.547999	3.397823	0.1428571

1	6	3.516001	3.557207	0.1666667

1	6	2.584	2.827525	0.1904762

1	6	2.728001	0.6606803	0.2142857

1	2	2.556	0.8046842	0.2380952

1	2	2.720001	0.1024	0.2619048

1	2	2.595999	0.7406819	0.2857143

1	2	4.116001	1.15364	0.3095238

1	2	2.616001	1.502258	0.3333333

1	2	3.675999	0.9861348	0.3571429

1	2	2.543999	0.5011446	0.3809524

1	2	2.632	0.6175341	0.4047619

1	2	2.556004	0.621087	0.4285714

1	0.3	2.771999	0.1392364	0.452381

1	0.3	2.559998	0.2569926	0.4761905

1	0.3	2.68	0.1382321	0.5

1	0.3	2.580002	0.06961618	0.5238096

0	0.3	3.716003	0.3357298	0.5238096

0	0.3	2.551994	0.3109266	0.5238096

0	0.3	3.812004	0.5764022	0.5238096

0	0.3	2.568001	0.320657	0.5238096

0	0.3	3.923996	0.3243481	0.5238096

1	0.3	2.571999	0.2149056	0.5476191

1	0.3	3.876007	0.1250993	0.5714287

0	0.3	2.612	1.070105	0.5714287

0	0.3	2.647995	0.8636612	0.5714287

1	0.3	2.592003	0.1334742	0.5952382

0	0.3	2.792	0.4370904	0.5952382

0	0.3	2.604004	0.3512934	0.5952382

0	0.3	0	0	0.5952382

0	0.3	0	0	0.5952382

0	0.3	0	0	0.5952382

0	0.3	0	0	0.5952382

0	0.3	0	0	0.5952382

0	0.3	0	0	0.5952382

0	0.3	0	0	0.5952382

0	0.3	0	0	0.5952382

