Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	0.0007602913	0	1	0.6	-0.001631461	0	0	0.6	0.1197459	0	0.06842621	12	0.1475555	0	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	0.006684638	0	1	0.6	-0.006527796	1.525871E-05	0	0.6	1.05283	0	0.6016175	12	0.7122841	0.0001525879	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	0.006684638	0	1	0.6	-0.006436282	4.577549E-05	0	0.6	1.054518	1.177942	0.6016175	12	1.135831	0.0005722046	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	0.006684638	0	1	0.6	-0.00636849	9.154863E-05	0	0.6	1.054598	1.767491	0.6016175	12	1.45349	0.001344681	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	0.006684638	0	1	0.6	-0.007130289	0.0001556263	0	0.6	1.054684	2.35703	0.6016175	12	1.770864	0.002564907	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	0.006684638	0	1	0.6	-0.006268183	0.0002349519	0	0.6	1.05476	2.94629	0.6016175	12	1.929766	0.004273534	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	0.006684638	0	1	0.6	-0.006243332	0.0003295184	0	0.6	1.054807	3.534955	0.6016175	12	2.048942	0.006501049	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	0.006684638	0	1	0.6	-0.006224759	0.0004393173	0	0.6	1.054813	4.122672	0.6016175	12	2.138324	0.009270318	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	0.006684638	0	1	0.6	-0.006210865	0.0005643382	0	0.6	1.054769	4.709062	0.6016175	12	2.20536	0.01259849	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	0.006684638	0	1	0.6	-0.006200464	0.0007045685	0	0.6	1.054659	5.293721	0.6016175	12	2.255638	0.01649843	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	0.006684638	0	1	0.6	-0.006192676	0.0008599941	0	0.6	1.054438	5.876227	0.6016175	12	2.293346	0.02097978	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
0.044	0	1	0.006684638	0	1	0.6	-0.006186841	0.001030599	0	0.6	1.054126	6.456148	0.6016175	12	2.321627	0.02604977	-840.5154	380.9897	508.7077	-852.2344	381	481.0992	
0.048	0	1	0.006684638	0	1	0.6	-0.006182468	0.001216365	0	0.6	1.053692	7.033042	0.6016175	12	2.342837	0.03171384	-840.5161	380.9878	508.706	-852.2344	381	481.0992	
0.052	0	1	0.006684638	0	1	0.6	-0.00617919	0.001417272	0	0.6	1.053077	7.606464	0.6016175	12	2.358746	0.03797606	-840.5168	380.9858	508.7042	-852.2344	381	481.0992	
0.056	0	1	0.006684638	0	1	0.6	-0.006176733	0.001633299	0	0.6	1.052335	8.17597	0.6016175	12	2.370677	0.04483946	-840.5178	380.9836	508.7021	-852.2344	381	481.0992	
0.06	0	1	0.006684638	0	1	0.6	-0.006174892	0.001864422	0	0.6	1.051384	8.741118	0.6016175	12	2.379625	0.05230635	-840.5187	380.9813	508.6997	-852.2344	381	481.0992	
