scored	WPSize	time	distnace	score
1	0.3	2.864	0.2442177	0.02941176

0	0.3	2.552	0.4646562	0.02941176

1	0.3	3.724	0.224119	0.05882353

1	0.3	2.544001	0.2466355	0.0882353

1	0.3	2.743999	0.2072384	0.1176471

1	0.3	2.552001	0.108289	0.1470588

1	0.3	2.643999	0.1801072	0.1764706

0	0.3	2.548	0.4477636	0.1764706

0	0.3	3.868	0.3680919	0.1764706

0	0.3	2.552	0.4438826	0.1764706

1	0.3	3.732	0.1793378	0.2058824

0	0.3	2.543999	0.3985104	0.2058824

1	0.3	3.812	0.2749204	0.2352941

1	0.3	2.548	0.2190381	0.2647059

0	0.3	2.740002	0.3454216	0.2647059

0	0.3	2.664001	0.6520549	0.2647059

0	0.3	2.655998	0.3589171	0.2647059

1	0.3	2.552002	0.2373485	0.2941177

0	0.3	2.639999	0.4735379	0.2941177

0	0.3	2.627998	0.3268768	0.2941177

0	0.3	2.736	0.4949332	0.2941177

1	0.3	2.592003	0.2041153	0.3235294

1	0.3	3.844002	0.28053	0.3529412

0	0.3	2.551994	0.3852495	0.3529412

1	0.3	3.676003	0.11758	0.3823529

1	0.3	2.559998	0.1478163	0.4117647

1	0.3	2.740005	0.2895696	0.4411765

1	0.3	2.575996	0.062725	0.4705882

0	0.3	2.667999	0.7671469	0.4705882

1	0.3	2.556	0.2730916	0.5

1	0.3	3.700005	0.2850855	0.5294118

1	0.3	2.556	0.0359825	0.5588236

1	0.3	3.755997	0.1766835	0.5882354

1	0.3	2.568001	0.1194292	0.6176472

