scored	WPSize	time	distnace	score
1	6	2.86	1.095187	0.02941176

1	6	2.568	0.7799636	0.05882353

1	6	2.64	0.926775	0.0882353

1	6	2.604	0.7468776	0.1176471

1	6	3.612	1.581106	0.1470588

1	6	2.556	1.682526	0.1764706

1	6	3.576	1.160362	0.2058824

1	6	2.552	1.84689	0.2352941

1	6	2.684	0.7098691	0.2647059

1	6	2.572001	1.931133	0.2941177

1	6	3.584	2.094754	0.3235294

1	6	2.548002	1.67764	0.3529412

1	6	2.683998	0.32296	0.3823529

1	6	2.692001	3.055998	0.4117647

1	6	3.444	1.758523	0.4411765

1	6	2.548	0.616519	0.4705882

1	6	2.591999	3.411817	0.5

1	6	2.556	1.440869	0.5294118

1	6	3.600002	0.9954849	0.5588236

1	6	2.556	1.708431	0.5882354

1	6	2.607998	3.534574	0.6176472

1	6	2.552002	1.284476	0.647059

1	6	2.692001	1.034743	0.6764708

1	6	2.584	2.710413	0.7058825

1	6	3.487999	1.558721	0.7352943

1	6	2.552002	2.069906	0.7647061

1	6	3.568001	0.7523322	0.7941179

1	6	2.556	1.721876	0.8235297

1	6	3.627998	0.5384663	0.8529415

1	6	2.552002	1.447164	0.8823533

1	6	2.703995	0.06029468	0.9117651

1	6	2.556	0.8473195	0.9411769

1	6	2.628006	2.194867	0.9705887

1	6	2.568001	0.6727226	1

