scored	WPSize	time	distnace	score
1	6	2.86	0.3317742	0.02941176

1	6	2.548	0.1935634	0.05882353

1	6	2.652	0.2756761	0.0882353

1	6	2.564	0.06563758	0.1176471

1	6	3.78	0.4266262	0.1470588

1	6	2.548001	0.5877908	0.1764706

1	6	3.755999	0.6276326	0.2058824

1	6	2.556002	0.4032384	0.2352941

1	6	2.736	0.9063491	0.2647059

1	6	2.556	0.2324086	0.2941177

1	6	2.643999	1.502454	0.3235294

1	6	2.560001	0.2946756	0.3529412

1	6	3.731998	0.964147	0.3823529

1	6	2.556	0.1424818	0.4117647

1	6	3.720001	0.3125486	0.4411765

1	6	2.548	0.4273496	0.4705882

1	6	2.732002	0.7294178	0.5

1	6	2.551998	0.2572632	0.5294118

1	6	3.720001	0.7568251	0.5588236

1	6	2.559998	0.5089157	0.5882354

1	6	2.724003	0.568992	0.6176472

1	6	2.563999	0.1234586	0.647059

1	6	2.647999	0.1621466	0.6764708

1	6	2.564003	0.2549156	0.7058825

1	6	3.699997	0.2818643	0.7352943

1	6	2.556	0.3952837	0.7647061

1	6	3.639999	0.2519226	0.7941179

1	6	2.548004	0.3436366	0.8235297

1	6	2.751999	0.3403354	0.8529415

1	6	2.571999	0.1110838	0.8823533

1	6	2.648003	0.3270326	0.9117651

1	6	2.547997	0.7974641	0.9411769

1	6	3.744003	0.60975	0.9705887

1	6	2.547997	0.5961869	1

