Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	0.04618028	0	1	0.6	-0.04086337	0	0	0.6	7.273394	0	4.156225	12	4.235354	0	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	-0.07580201	0	1	0.6	0.05431687	1.525871E-05	0	0.6	-11.93882	0	-6.822181	12	9.998697	0.0001525879	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	-0.07580201	0	1	0.6	0.04702839	4.577549E-05	0	0.6	-11.93712	1.177942	-6.822181	12	14.3212	0.0005722046	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	-0.07580201	0	1	0.6	0.04221134	9.154863E-05	0	0.6	-11.937	1.76749	-6.822181	12	17.56308	0.001344681	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	-0.07580201	0	1	0.6	0.03857533	0.0001556263	0	0.6	-11.93672	2.357027	-6.822181	12	19.91537	0.002564907	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	-0.07580201	0	1	0.6	0.03670213	0.0002349519	0	0.6	-11.93616	2.946277	-6.822181	12	21.75871	0.004273534	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	-0.07580201	0	1	0.6	0.03504914	0.0003295184	0	0.6	-11.9352	3.534919	-6.822181	12	23.14121	0.006501049	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	-0.07580201	0	1	0.6	0.03385845	0.0004393173	0	0.6	-11.93382	4.122598	-6.822181	12	24.17809	0.009270318	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	-0.07580201	0	1	0.6	0.03299205	0.0005643382	0	0.6	-11.9319	4.708928	-6.822181	12	24.95575	0.01259849	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	-0.07580201	0	1	0.6	0.03235683	0.0007045685	0	0.6	-11.92938	5.293499	-6.822181	12	25.53899	0.01649843	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	-0.07580201	0	1	0.6	0.03188845	0.0008599941	0	0.6	-11.92617	5.875879	-6.822181	12	25.97643	0.02097978	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
0.044	0	1	-0.07580201	0	1	0.6	0.03154163	0.001030599	0	0.6	-11.9221	6.455629	-6.822181	12	26.3045	0.02604977	-840.5154	380.9897	508.7077	-852.2344	381	481.0992	
0.048	0	1	-0.07580201	0	1	0.6	0.03128399	0.001216365	0	0.6	-11.91712	7.032298	-6.822181	12	26.55056	0.03171384	-840.5161	380.9878	508.706	-852.2344	381	481.0992	
0.052	0	1	-0.07580201	0	1	0.6	0.03136991	0.001417272	0	0.6	-11.91113	7.605431	-6.822181	12	26.81423	0.03797606	-840.5168	380.9858	508.7042	-852.2344	381	481.0992	
0.056	0	1	-0.07580201	0	1	0.6	0.03088786	0.001633299	0	0.6	-11.90395	8.17457	-6.822181	12	26.93285	0.04483946	-840.5178	380.9836	508.7021	-852.2344	381	481.0992	
0.06	0	1	-0.07580201	0	1	0.6	0.03079639	0.001864422	0	0.6	-11.89556	8.739264	-6.822181	12	27.02182	0.05230635	-840.5187	380.9813	508.6997	-852.2344	381	481.0992	
0.064	0	1	-0.07580201	0	1	0.6	0.03072797	0.002110616	0	0.6	-11.88585	9.299067	-6.822181	12	27.08855	0.06037845	-840.5198	380.9789	508.6971	-852.2344	381	481.0992	
0.068	0	1	-0.07580201	0	1	0.6	0.03067675	0.002371853	0	0.6	-11.87471	9.85354	-6.822181	12	27.13859	0.06905703	-840.5211	380.9762	508.6943	-852.2344	381	481.0992	
0.072	0	1	-0.07580201	0	1	0.6	0.0306384	0.002645064	0	0.6	-11.86202	10.40226	-6.822181	12	27.17612	0.07831255	-840.5224	380.9735	508.6912	-852.2344	381	481.0992	
0.07600001	0	1	-0.07580201	0	1	0.6	0.03060966	0.002933262	0	0.6	-11.84775	10.94482	-6.822181	12	27.20428	0.08815335	-840.5238	380.9706	508.6878	-852.2344	381	481.0992	
0.08000001	0	1	-0.07580201	0	1	0.6	0.03058813	0.003236417	0	0.6	-11.83175	11.48081	-6.822181	12	27.22539	0.09858572	-840.5253	380.9675	508.6841	-852.2344	381	481.0992	
0.08400001	0	1	-0.07580201	0	1	0.6	0.03057199	0.003551457	0	0.6	-11.81403	12.00987	-6.822181	12	27.24122	0.1095838	-840.527	380.9644	508.6802	-852.2344	381	481.0992	
0.08800001	0	1	-0.07580201	0	1	0.6	0.03055989	0.003881388	0	0.6	-11.79444	12.53164	-6.822181	12	27.2531	0.1211588	-840.5287	380.961	508.676	-852.2344	381	481.0992	
0.09200001	0	1	-0.07580201	0	1	0.6	0.03055082	0.004223139	0	0.6	-11.77629	13.04556	-6.822181	12	27.262	0.1332885	-840.5306	380.9576	508.6715	-852.2344	381	481.0992	
0.096	0	1	-0.07580201	0	1	0.6	0.03054401	0.004576678	0	0.6	-11.75999	13.55126	-6.822181	12	27.26868	0.1459564	-840.5327	380.954	508.6668	-852.2344	381	481.0992	
0.1	0	1	-0.07580201	0	1	0.6	0.03053891	0.004945005	0	0.6	-11.74631	14.04839	-6.822181	12	27.27369	0.1591804	-840.5348	380.9503	508.6617	-852.2344	381	481.0992	
0.104	0	1	-0.07580201	0	1	0.6	0.03053509	0.005325048	0	0.6	-11.73566	14.53663	-6.822181	12	27.27745	0.1729437	-840.537	380.9464	508.6564	-852.2344	381	481.0992	
0.108	0	1	-0.07580201	0	1	0.6	0.03053222	0.005716773	0	0.6	-11.72875	15.01566	-6.822181	12	27.28027	0.1872334	-840.5394	380.9425	508.6507	-852.2344	381	481.0992	
0.112	0	1	-0.07580201	0	1	0.6	0.03053007	0.006120143	0	0.6	-11.72612	15.4852	-6.822181	12	27.28238	0.20204	-840.5419	380.9384	508.6448	-852.2344	381	481.0992	
