scored	WPSize	time	distnace	score
0	0.3	2.872	0.6295467	0

0	0.3	2.548	0.7495301	0

0	0.3	3.976001	1.064525	0

0	0.3	2.587999	0.6380237	0

0	0.3	2.788	1.077946	0

0	0.3	2.624	1.268029	0

0	0.3	2.752001	5.795386	0

0	0.3	2.624001	1.089534	0

0	0.3	3.688	1.024214	0

0	0.3	2.552	1.273995	0

0	0.3	3.827999	0.4777191	0

0	0.3	2.584	0.9726725	0

0	0.3	3.644001	0.7117245	0

0	0.3	2.564003	2.092986	0

0	0.3	2.711998	1.012867	0

0	0.3	2.560001	1.668541	0

0	0.3	2.672001	1.570243	0

0	0.3	2.571999	1.584869	0

0	0.3	2.652	1.790211	0

0	0.3	2.551998	0.6694282	0

0	0.3	2.728001	0.4939559	0

1	0.3	2.556	0.2151272	0.02941176

0	0.3	4.167999	1.462725	0.02941176

1	0.3	2.556	0.2354058	0.05882353

0	0.3	3.868004	0.4591167	0.05882353

0	0.3	2.563995	0.3690298	0.05882353

0	0.3	2.788002	0.8812048	0.05882353

1	0.3	2.580002	0.07720191	0.0882353

0	0.3	2.648003	0.3946351	0.0882353

1	0.3	2.599998	0.1019423	0.1176471

1	0.3	4.124001	0.2996536	0.1470588

1	0.3	2.592003	0.2166226	0.1764706

1	0.3	3.867996	0.2422456	0.2058824

1	0.3	2.556	0.2064888	0.2352941

