Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	0.006684638	0.03828115	1	0.6	-0.007394149	0.03779577	0	0.6	1.05283	5.746	0.6016175	12	0.6807467	0.3828115	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	0.006684638	0.03828115	1	0.6	-0.006441359	0.03745051	0	0.6	1.05283	5.749828	0.6016175	12	1.112177	0.6700727	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	0.006684638	0.03828115	1	0.6	-0.006372257	0.03721177	0	0.6	1.054523	6.931599	0.6016175	12	1.435751	0.8858237	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	0.006684638	0.03828115	1	0.6	-0.006320918	0.03705524	0	0.6	1.05462	7.524976	0.6016175	12	1.67843	1.048095	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	0.006684638	0.03828115	1	0.6	-0.007090305	0.03696607	0	0.6	1.054746	8.118347	0.6016175	12	1.939569	1.170439	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	0.006684638	0.03828115	1	0.6	-0.006241803	0.03692827	0	0.6	1.054897	8.711443	0.6016175	12	2.056294	1.262991	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	0.006684638	0.03828115	1	0.6	-0.006223614	0.03693226	0	0.6	1.05507	9.303948	0.6016175	12	2.143838	1.33335	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	0.006684638	0.03828115	1	0.6	-0.006210009	0.0369709	0	0.6	1.055267	9.895514	0.6016175	12	2.209496	1.387219	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	0.006684638	0.03828115	1	0.6	-0.006199824	0.03703891	0	0.6	1.055489	10.48577	0.6016175	12	2.25874	1.428871	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	0.006684638	0.03828115	1	0.6	-0.006192195	0.03713233	0	0.6	1.055738	11.0743	0.6016175	12	2.295672	1.461514	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	0.006684638	0.03828115	1	0.6	-0.006981733	0.03724823	0	0.6	1.055988	11.66071	0.6016175	12	2.402501	1.487553	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
0.044	0	1	0.006684638	0.03828115	1	0.6	-0.006963112	0.03738438	0	0.6	1.056279	12.24456	0.6016175	12	2.482622	1.508791	-840.5154	380.9897	508.7077	-852.2344	381	481.0992	
0.048	0	1	0.006684638	0.03828115	1	0.6	-0.006157634	0.03753914	0	0.6	1.056564	12.8254	0.6016175	12	2.463584	1.526582	-840.5161	380.9878	508.706	-852.2344	381	481.0992	
0.052	0	1	0.006684638	0.03828115	1	0.6	-0.006160566	0.03771126	0	0.6	1.056823	13.40282	0.6016175	12	2.449306	1.541938	-840.5168	380.9858	508.7042	-852.2344	381	481.0992	
0.056	0	1	0.006684638	0.03828115	1	0.6	-0.006162765	0.03789978	0	0.6	1.057131	13.97636	0.6016175	12	2.438597	1.555623	-840.5178	380.9836	508.7021	-852.2344	381	481.0992	
0.06	0	1	0.006684638	0.03828115	1	0.6	-0.006164415	0.03810402	0	0.6	1.057417	14.54559	0.6016175	12	2.430565	1.568205	-840.5187	380.9813	508.6997	-852.2344	381	481.0992	
0.064	0	1	0.006684638	0.03828115	1	0.6	-0.006165653	0.0383234	0	0.6	1.057726	15.11008	0.6016175	12	2.424541	1.580114	-840.5198	380.9789	508.6971	-852.2344	381	481.0992	
0.068	0	1	0.006684638	0.03828115	1	0.6	-0.006166582	0.03855753	0	0.6	1.058031	15.66942	0.6016175	12	2.420023	1.59167	-840.5211	380.9762	508.6943	-852.2344	381	481.0992	
0.072	0	1	0.006684638	0.03828115	1	0.6	-0.006167278	0.03880323	0	0.6	1.05836	16.2232	0.6016175	12	2.416635	1.603084	-840.5224	380.9735	508.6912	-852.2344	381	481.0992	
0.07600001	0	1	0.006684638	0.03828115	1	0.6	-0.006167801	0.03906314	0	0.6	1.058723	16.77102	0.6016175	12	2.414093	1.614543	-840.5238	380.9706	508.6878	-852.2344	381	481.0992	
