Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	0.006684638	0	1	0.6	-0.007394149	0	0	0.6	1.05283	0	0.6016175	12	0.6807467	0	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	0.006684638	0	1	0.6	-0.006441359	1.525871E-05	0	0.6	1.05283	0	0.6016175	12	1.112177	0.0001525879	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	0.006684638	0	1	0.6	-0.006372257	4.577549E-05	0	0.6	1.054515	1.177942	0.6016175	12	1.435751	0.0005722046	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	0.006684638	0	1	0.6	-0.006320918	9.154863E-05	0	0.6	1.054578	1.767491	0.6016175	12	1.67843	0.001344681	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	0.006684638	0	1	0.6	-0.007090305	0.0001556263	0	0.6	1.054628	2.35703	0.6016175	12	1.939569	0.002564907	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	0.006684638	0	1	0.6	-0.006241803	0.0002349519	0	0.6	1.054639	2.94629	0.6016175	12	2.056294	0.004273534	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	0.006684638	0	1	0.6	-0.006223614	0.0003295184	0	0.6	1.054579	3.534955	0.6016175	12	2.143838	0.006501049	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	0.006684638	0	1	0.6	-0.006210009	0.0004393173	0	0.6	1.054427	4.122673	0.6016175	12	2.209496	0.009270318	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	0.006684638	0	1	0.6	-0.006199824	0.0005643382	0	0.6	1.054165	4.709063	0.6016175	12	2.25874	0.01259849	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	0.006684638	0	1	0.6	-0.006192195	0.0007045685	0	0.6	1.05375	5.293722	0.6016175	12	2.295672	0.01649843	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
