scored	WPSize	time	distnace	score
1	6	2.86	0.2653436	0.02380952

1	6	2.604	4.197573	0.04761905

1	6	3.364	1.764285	0.07142857

1	6	2.624001	3.519328	0.0952381

1	6	3.416	1.148447	0.1190476

1	6	2.579999	2.15493	0.1428571

1	6	2.616001	2.519736	0.1666667

1	6	2.548	3.196909	0.1904762

1	6	2.572001	1.053817	0.2142857

1	6	2.628	4.754406	0.2380952

1	6	3.327999	1.324007	0.2619048

1	2	2.552	1.305373	0.2857143

1	2	3.639999	0.406114	0.3095238

1	2	2.552002	0.4320407	0.3333333

1	2	2.691998	1.157103	0.3571429

1	2	2.552002	1.477672	0.3809524

1	2	2.612	0.2986419	0.4047619

1	2	2.548	1.63534	0.4285714

1	2	2.619999	0.5647894	0.452381

1	2	2.548	1.532728	0.4761905

1	2	3.596001	1.194191	0.5

1	2	2.552002	1.104132	0.5238096

1	0.3	3.664001	0.04372512	0.5476191

1	0.3	2.551994	0.1359349	0.5714287

1	0.3	2.764	0.1082617	0.5952382

0	0.3	2.572006	0.3863483	0.5952382

0	0.3	2.683998	1.605717	0.5952382

1	0.3	2.571999	0.1044097	0.6190478

1	0.3	3.720001	0.1468365	0.6428573

1	0.3	2.556	0.2326184	0.6666669

1	0.3	3.792	0.09356529	0.6904764

1	0.3	2.548004	0.1673626	0.714286

1	0.3	2.731995	0.1997198	0.7380955

1	0.3	2.556	0.1423181	0.7619051

1	0.3	2.660004	0.2352504	0.7857146

1	0.3	2.608002	0.1433601	0.8095242

1	0.3	2.743996	0.1659936	0.8333337

1	0.3	2.568001	0.2695979	0.8571433

0	0.3	3.860001	0.5418816	0.8571433

0	0.3	0	0	0.8571433

0	0.3	0	0	0.8571433

0	0.3	0	0	0.8571433

