scored	WPSize	time	distnace	score
1	6	2.86	1.151482	0.02380952

1	6	2.572	1.251897	0.04761905

1	6	2.608	3.649394	0.07142857

1	6	2.660001	4.579468	0.0952381

1	6	3.352	2.468117	0.1190476

1	6	2.648	3.6615	0.1428571

1	6	3.392	0.740987	0.1666667

1	6	2.544001	3.329327	0.1904762

1	6	2.559999	1.996471	0.2142857

1	6	2.58	3.672755	0.2380952

1	6	3.408001	0.5804486	0.2619048

1	2	2.543999	1.209358	0.2857143

1	2	3.696003	0.3865939	0.3095238

1	2	2.547997	0.1931409	0.3333333

1	2	2.688004	1.499425	0.3571429

1	2	2.551998	1.455008	0.3809524

1	2	2.596001	0.8954716	0.4047619

1	2	2.543999	0.37786	0.4285714

1	2	2.704002	1.527965	0.452381

1	2	2.551998	1.283975	0.4761905

1	2	3.624001	1.016843	0.5

1	2	2.548	1.285514	0.5238096

1	0.3	2.619999	0.1716609	0.5476191

1	0.3	2.564003	0.03218418	0.5714287

1	0.3	3.779999	0.05305682	0.5952382

1	0.3	2.556	0.09028318	0.6190478

1	0.3	3.756004	0.07833982	0.6428573

1	0.3	2.556	0.1688811	0.6666669

0	0.3	2.663994	1.114694	0.6666669

1	0.3	2.548004	0.172539	0.6904764

1	0.3	3.799995	0.2898415	0.714286

1	0.3	2.560005	0.07214743	0.7380955

1	0.3	2.751999	0.09724793	0.7619051

1	0.3	2.547997	0.2811711	0.7857146

1	0.3	3.860001	0.2214803	0.8095242

1	0.3	2.556	0.03365962	0.8333337

0	0.3	2.728004	0.3473357	0.8333337

0	0.3	0	0	0.8333337

0	0.3	0	0	0.8333337

0	0.3	0	0	0.8333337

0	0.3	0	0	0.8333337

0	0.3	0	0	0.8333337

