scored	WPSize	time	distnace	score
1	6	2.86	0.321457	0.02380952

1	6	2.552	2.830112	0.04761905

1	6	2.58	0.7687804	0.07142857

1	6	2.596	4.496481	0.0952381

1	6	3.344001	2.522679	0.1190476

1	6	2.584	2.493725	0.1428571

1	6	2.624001	2.384875	0.1666667

1	6	2.584	4.401335	0.1904762

1	6	3.408001	2.2237	0.2142857

1	6	2.595999	3.704577	0.2380952

1	6	3.424002	1.481146	0.2619048

1	6	2.547998	3.01285	0.2857143

1	6	2.568001	1.648394	0.3095238

1	2	2.548	1.165781	0.3333333

1	2	3.591999	1.239998	0.3571429

1	2	2.564003	0.8574876	0.3809524

1	2	2.66	1.579972	0.4047619

1	2	2.563999	1.291152	0.4285714

1	2	3.571999	0.4448791	0.452381

1	2	2.548	1.909224	0.4761905

1	2	2.612	0.4496338	0.5

1	2	2.560001	0.6202823	0.5238096

1	2	2.675999	1.437307	0.5476191

1	2	2.556	1.349015	0.5714287

1	2	3.584	0.5942038	0.5952382

1	2	2.544006	1.261786	0.6190478

1	0.3	2.623993	0.0778605	0.6428573

1	0.3	2.548004	0.2549478	0.6666669

1	0.3	3.835999	0.09539531	0.6904764

1	0.3	2.559998	0.1706982	0.714286

1	0.3	2.760002	0.1252042	0.7380955

1	0.3	2.560005	0.1510664	0.7619051

1	0.3	3.759995	0.1188844	0.7857146

1	0.3	2.548004	0.247673	0.8095242

1	0.3	3.799995	0.09806799	0.8333337

1	0.3	2.544006	0.1152566	0.8571433

1	0.3	3.811996	0.09129556	0.8809528

1	0.3	2.559998	0.2567044	0.9047624

1	0.3	2.744003	0.2820929	0.9285719

0	0.3	2.587997	3.707756	0.9285719

0	0.3	0	0	0.9285719

0	0.3	0	0	0.9285719

