scored	WPSize	time	distnace	score
1	6	2.86	0.5387712	0.02380952

1	6	2.548	2.455786	0.04761905

1	6	2.568	1.570607	0.07142857

1	6	2.596	3.420311	0.0952381

1	6	3.400001	1.414985	0.1190476

1	6	2.596	3.437343	0.1428571

1	6	3.440001	1.560165	0.1666667

1	6	2.584	2.232068	0.1904762

1	6	2.624001	1.997849	0.2142857

1	6	2.576	1.246771	0.2380952

1	6	2.632	2.420749	0.2619048

1	2	2.572001	0.7844477	0.2857143

1	2	3.624001	0.2055054	0.3095238

1	2	2.556	0.997423	0.3333333

1	2	3.599998	0.7001722	0.3571429

1	2	2.548	1.984758	0.3809524

1	2	2.592003	0.6409638	0.4047619

1	2	2.551998	0.9587765	0.4285714

1	2	2.656002	1.775273	0.452381

1	2	2.556	0.8067107	0.4761905

1	2	2.643997	0.5742862	0.5

1	2	2.544003	1.129265	0.5238096

1	0.3	3.687996	0.291284	0.5476191

1	0.3	2.564003	0.0520528	0.5714287

1	0.3	3.767998	0.06027224	0.5952382

1	0.3	2.560005	0.06346551	0.6190478

1	0.3	3.751999	0.2396443	0.6428573

1	0.3	2.568001	0.1234441	0.6666669

1	0.3	3.760002	0.0674512	0.6904764

1	0.3	2.563995	0.1955959	0.714286

0	0.3	2.664001	0.6447268	0.714286

1	0.3	2.599998	0.06061026	0.7380955

1	0.3	2.760002	0.2003612	0.7619051

1	0.3	2.575996	0.09766968	0.7857146

1	0.3	2.736	0.07248289	0.8095242

1	0.3	2.564003	0.1317303	0.8333337

1	0.3	2.652	0.2769917	0.8571433

1	0.3	2.552002	0.1435385	0.8809528

1	0.3	3.823997	0.08219976	0.9047624

1	0.3	2.587997	0.04959757	0.9285719

1	0.3	3.804001	0.0307615	0.9523815

1	0.3	2.548004	0.2010976	0.976191

