scored	WPSize	time	distnace	score
1	6	2.86	1.473165	0.02380952

1	6	2.548	3.747658	0.04761905

1	6	2.576	1.271376	0.07142857

1	6	2.62	4.192613	0.0952381

1	6	3.372001	3.008822	0.1190476

1	6	2.584001	4.259442	0.1428571

1	6	3.439999	2.772055	0.1666667

1	6	2.580002	0.3115574	0.1904762

1	6	2.664	2.152957	0.2142857

1	2	2.572001	0.6733081	0.2380952

1	2	2.68	1.11062	0.2619048

1	2	2.563999	0.9387885	0.2857143

1	2	3.599998	0.7267312	0.3095238

1	2	2.544003	0.7423734	0.3333333

1	2	3.68	0.9915227	0.3571429

1	2	2.543999	1.776539	0.3809524

1	2	2.600002	0.6973367	0.4047619

1	2	2.551998	0.6686708	0.4285714

1	0.3	2.704002	0.1625007	0.452381

0	0.3	2.571999	0.3896819	0.452381

1	0.3	2.652	0.2313255	0.4761905

0	0.3	2.576	0.3208127	0.4761905

0	0.3	4.076	0.3399603	0.4761905

1	0.3	2.599998	0.04888532	0.5

1	0.3	3.959999	0.19126	0.5238096

1	0.3	2.548004	0.2784572	0.5476191

1	0.3	3.795998	0.180843	0.5714287

1	0.3	2.552002	0.2724259	0.5952382

1	0.3	3.919998	0.2020486	0.6190478

1	0.3	2.552002	0.229834	0.6428573

1	0.3	2.667999	0.1841519	0.6666669

1	0.3	2.559998	0.2959931	0.6904764

1	0.3	2.744003	0.06259741	0.714286

0	0.3	2.564003	0.4107012	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

0	0.3	0	0	0.714286

