scored	WPSize	time	distnace	score
1	6	2.86	0.3259775	0.02380952

1	6	2.548	2.577361	0.04761905

1	6	2.572	1.387574	0.07142857

1	6	2.616	4.562088	0.0952381

1	6	3.332	1.415122	0.1190476

1	6	2.588	2.203553	0.1428571

1	6	2.615999	2.620717	0.1666667

1	6	2.624001	4.355112	0.1904762

1	6	3.348001	1.217743	0.2142857

1	6	2.571999	3.121739	0.2380952

1	6	3.448	1.06241	0.2619048

1	2	2.548	1.043313	0.2857143

1	2	2.612	0.6901541	0.3095238

1	2	2.544003	0.8515317	0.3333333

1	2	3.652	0.5335898	0.3571429

1	2	2.556	0.2532519	0.3809524

1	2	2.68	1.470278	0.4047619

1	2	2.568001	1.180201	0.4285714

1	2	3.559998	0.4278525	0.452381

0	2	2.552002	2.259039	0.452381

1	2	2.604	0.7645701	0.4761905

1	2	2.548	0.6639613	0.5

1	0.3	2.720001	0.1603575	0.5238096

1	0.3	2.563995	0.2699273	0.5476191

1	0.3	3.796005	0.09383242	0.5714287

1	0.3	2.551994	0.205052	0.5952382

0	0.3	2.652	0.4008233	0.5952382

1	0.3	2.608002	0.1763309	0.6190478

1	0.3	3.992004	0.1383515	0.6428573

1	0.3	2.547997	0.2824875	0.6666669

1	0.3	2.736	0.1428931	0.6904764

1	0.3	2.559998	0.1042718	0.714286

1	0.3	3.728004	0.1014311	0.7380955

1	0.3	2.547997	0.1425654	0.7619051

0	0.3	4.116005	9.161545	0.7619051

0	0.3	0	0	0.7619051

0	0.3	0	0	0.7619051

0	0.3	0	0	0.7619051

0	0.3	0	0	0.7619051

0	0.3	0	0	0.7619051

0	0.3	0	0	0.7619051

0	0.3	0	0	0.7619051

