scored	WPSize	time	distnace	score
1	6	2.86	0.3316297	0.02380952

1	6	2.568	1.056509	0.04761905

1	6	2.64	2.239115	0.07142857

1	6	2.679999	5.35684	0.0952381

1	6	3.284	3.30639	0.1190476

1	6	2.644	2.997766	0.1428571

1	6	3.432001	0.7446123	0.1666667

1	6	2.547998	3.028345	0.1904762

1	6	2.564001	2.093537	0.2142857

1	6	2.58	3.909134	0.2380952

1	6	3.392	1.528793	0.2619048

1	6	2.571999	4.112035	0.2857143

1	6	3.412003	2.13817	0.3095238

1	2	2.576	0.9408491	0.3333333

1	2	2.68	0.997667	0.3571429

1	2	2.548	1.577109	0.3809524

1	2	2.591999	1.077873	0.4047619

1	2	2.556	0.9850461	0.4285714

1	2	2.664001	1.299694	0.452381

1	2	2.551998	1.1243	0.4761905

1	2	3.616001	0.6696058	0.5

1	2	2.551998	1.606204	0.5238096

1	2	2.608002	0.1468418	0.5476191

1	2	2.548004	1.141058	0.5714287

1	2	3.619995	1.120717	0.5952382

1	2	2.552002	1.205412	0.6190478

1	0.3	3.631996	0.09776103	0.6428573

1	0.3	2.560005	0.09992037	0.6666669

1	0.3	2.667999	0.09016862	0.6904764

1	0.3	2.603996	0.09998634	0.714286

1	0.3	3.792	0.02334822	0.7380955

1	0.3	2.556007	0.07240546	0.7619051

1	0.3	2.736	0.1383118	0.7857146

1	0.3	2.551994	0.1318901	0.8095242

1	0.3	3.776001	0.1540175	0.8333337

1	0.3	2.556	0.01062534	0.8571433

1	0.3	2.728004	0.2369398	0.8809528

1	0.3	2.563995	0.02231828	0.9047624

0	0.3	2.652	0.4744455	0.9047624

0	0.3	0	0	0.9047624

0	0.3	0	0	0.9047624

0	0.3	0	0	0.9047624

