scored	WPSize	time	distnace	score
1	6	2.86	0.2856393	0.02380952

1	6	2.604	4.575409	0.04761905

1	6	3.344	2.119537	0.07142857

1	6	2.576	0.754914	0.0952381

1	6	2.64	2.810674	0.1190476

1	6	2.635999	4.44463	0.1428571

1	6	3.344002	1.412651	0.1666667

1	6	2.552	2.902228	0.1904762

1	6	2.567999	1.33447	0.2142857

1	2	2.544001	0.1923505	0.2380952

1	2	2.700001	1.05435	0.2619048

1	2	2.552	1.013675	0.2857143

1	2	3.612	0.6713263	0.3095238

1	2	2.556	1.526279	0.3333333

1	2	3.576	1.171947	0.3571429

1	2	2.544003	1.717557	0.3809524

1	2	2.607998	0.6405006	0.4047619

1	2	2.556	1.389352	0.4285714

1	0.3	3.572002	0.131717	0.452381

1	0.3	2.556	0.1196726	0.4761905

1	0.3	2.736	0.2172334	0.5

1	0.3	2.551998	0.0417152	0.5238096

1	0.3	2.648003	0.1362424	0.5476191

1	0.3	2.563995	0.236521	0.5714287

1	0.3	3.808006	0.02953206	0.5952382

1	0.3	2.568001	0.06750563	0.6190478

1	0.3	2.643997	0.1819839	0.6428573

1	0.3	2.559998	0.09590799	0.6666669

1	0.3	3.835999	0.2159705	0.6904764

1	0.3	2.556007	0.182799	0.714286

1	0.3	2.739998	0.2826789	0.7380955

0	0.3	2.931999	10.76215	0.7380955

1	0.3	3.036003	0.2391709	0.7619051

1	0.3	2.571999	0.2521133	0.7857146

1	0.3	3.811996	0.2029334	0.8095242

1	0.3	2.552002	0.2035839	0.8333337

0	0.3	3.924004	0.4089329	0.8333337

0	0.3	0	0	0.8333337

0	0.3	0	0	0.8333337

0	0.3	0	0	0.8333337

0	0.3	0	0	0.8333337

0	0.3	0	0	0.8333337

