Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	0	0.03038202	-1	0.6	-0.0008768979	0.03007588	0	0.6	0	4.560341	0	12	0.07912925	0.3038202	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	0	-0.1547933	-1	0.6	0	-0.1458828	0	0.6	0	-23.23143	0	12	0.05934694	1.775645	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	0	-0.1547933	-1	0.6	0	-0.1405862	0	0.6	0.001692206	-22.06897	0	12	0.0445102	2.879209	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	0	-0.1547933	-1	0.6	0	-0.1367222	0	0.6	0.001789272	-21.4949	0	12	0.03338265	3.706424	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	0	-0.1547933	-1	0.6	-0.0008761663	-0.1338712	0	0.6	0.00191554	-20.92085	0	12	0.1041662	4.326194	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	0	-0.1547933	-1	0.6	0	-0.1317488	0	0.6	0.00206917	-20.34709	0	12	0.07812468	4.790229	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	0	-0.1547933	-1	0.6	0	-0.1301536	0	0.6	0.002241364	-19.77395	0	12	0.05859351	5.137309	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	0	-0.1547933	-1	0.6	0	-0.1289421	0	0.6	0.002435286	-19.20181	0	12	0.04394513	5.39652	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	0	-0.1547933	-1	0.6	0	-0.1280107	0	0.6	0.002652387	-18.6311	0	12	0.03295885	5.589677	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	0	-0.1547933	-1	0.6	0	-0.127284	0	0.6	0.002898725	-18.06225	0	12	0.02471914	5.733141	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	0	-0.1547933	-1	0.6	-0.0008763561	-0.1267068	0	0.6	0.00314702	-17.49575	0	12	0.0976686	5.839182	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
0.044	0	1	0	-0.1547933	-1	0.6	-0.0008747593	-0.1262383	0	0.6	0.003440071	-16.93212	0	12	0.1523807	5.917005	-840.5154	380.9897	508.7077	-852.2344	381	481.0992	
0.048	0	1	0	-0.1547933	-1	0.6	0	-0.1258482	0	0.6	0.00373215	-16.37188	0	12	0.1142855	5.97351	-840.5161	380.9878	508.706	-852.2344	381	481.0992	
0.052	0	1	0	-0.1547933	-1	0.6	0	-0.1255141	0	0.6	0.004041051	-15.81561	0	12	0.08571415	6.013875	-840.5168	380.9858	508.7041	-852.2344	381	481.0992	
0.056	0	1	0	-0.1547933	-1	0.6	0	-0.1252194	0	0.6	0.004367629	-15.26386	0	12	0.06428561	6.041981	-840.5178	380.9836	508.702	-852.2344	381	481.0992	
0.06	0	1	0	-0.1547933	-1	0.6	0	-0.1249516	0	0.6	0.004691772	-14.71725	0	12	0.0482142	6.060742	-840.5187	380.9813	508.6997	-852.2344	381	481.0992	
0.064	0	1	0	-0.1547933	-1	0.6	-0.0008758416	-0.1247014	0	0.6	0.004989657	-14.17637	0	12	0.1152899	6.07234	-840.5198	380.9789	508.6971	-852.2344	381	481.0992	
0.068	0	1	0	-0.1547933	-1	0.6	0	-0.1244643	0	0.6	0.005331405	-13.64183	0	12	0.08646743	6.078445	-840.5211	380.9763	508.6942	-852.2344	381	481.0992	
0.072	0	1	0	-0.1547933	-1	0.6	0	-0.1242324	0	0.6	0.005681981	-13.11428	0	12	0.06485057	6.080277	-840.5224	380.9735	508.6911	-852.2344	381	481.0992	
0.07600001	0	1	0	-0.1547933	-1	0.6	-0.0008754773	-0.124002	0	0.6	0.006014242	-12.59433	0	12	0.1277672	6.078753	-840.5239	380.9706	508.6877	-852.2344	381	481.0992	
0.08000001	0	1	0	-0.1547933	-1	0.6	0	-0.1237724	0	0.6	0.006332077	-12.08262	0	12	0.09582538	6.074587	-840.5254	380.9676	508.6841	-852.2344	381	481.0992	
0.08400001	0	1	0	-0.1547933	-1	0.6	0	-0.1235391	0	0.6	0.006665066	-11.57978	0	12	0.07186904	6.06829	-840.527	380.9644	508.6801	-852.2344	381	481.0992	
0.08800001	0	1	0	-0.1547933	-1	0.6	0	-0.1233029	0	0.6	0.007082484	-11.08646	0	12	0.05390178	6.060271	-840.5288	380.9611	508.6759	-852.2344	381	481.0992	
0.09200001	0	1	0	-0.1547933	-1	0.6	0	-0.1230623	0	0.6	0.007491023	-10.60293	0	12	0.04042633	6.050838	-840.5307	380.9577	508.6714	-852.2344	381	481.0992	
0.096	0	1	0	-0.1547933	-1	0.6	0	-0.122814	0	0.6	0.007824279	-10.12974	0	12	0.03031975	6.040194	-840.5327	380.9541	508.6666	-852.2344	381	481.0992	
0.1	0	1	0	-0.1547933	-1	0.6	0	-0.1225598	0	0.6	0.008370693	-9.667423	0	12	0.02273981	6.028517	-840.5349	380.9504	508.6616	-852.2344	381	481.0992	
0.104	0	1	0	-0.1547933	-1	0.6	0	-0.122299	0	0.6	0.008792547	-9.216476	0	12	0.01705486	6.015945	-840.5371	380.9466	508.6562	-852.2344	381	481.0992	
0.108	0	1	0	-0.1547933	-1	0.6	0	-0.1220312	0	0.6	0.009349464	-8.7774	0	12	0.01279114	6.00258	-840.5395	380.9427	508.6505	-852.2344	381	481.0992	
0.112	0	1	0	-0.1547933	-1	0.6	0	-0.1217584	0	0.6	0.009700365	-8.350662	0	12	0.009593358	5.988527	-840.5421	380.9387	508.6445	-852.2344	381	481.0992	
0.116	0	1	0	-0.1547933	-1	0.6	0	-0.121478	0	0.6	0.009931775	-7.936673	0	12	0.007195019	5.973837	-840.5447	380.9345	508.6382	-852.2344	381	481.0992	
0.12	0	1	0	-0.1547933	-1	0.6	0	-0.1211896	0	0.6	0.01013655	-7.535851	0	12	0.005396264	5.958548	-840.5475	380.9302	508.6317	-852.2344	381	481.0992	
0.124	0	1	0	-0.1547933	-1	0.6	0	-0.1208956	0	0.6	0.0102075	-7.148648	0	12	0.004047198	5.942716	-840.5505	380.9259	508.6248	-852.2344	381	481.0992	
0.128	0	1	0	-0.1547933	-1	0.6	0	-0.1205934	0	0.6	0.0103271	-6.775089	0	12	0.003035399	5.926356	-840.5535	380.9214	508.6176	-852.2344	381	481.0992	
0.132	0	1	0	-0.1547933	-1	0.6	0	-0.1202876	0	0.6	0.01052787	-6.414799	0	12	0.002276549	5.90954	-840.5567	380.9168	508.61	-852.2344	381	481.0992	
0.136	0	1	0	-0.1547933	-1	0.6	0	-0.1199732	0	0.6	0.01046449	-6.068011	0	12	0.001707412	5.892258	-840.5601	380.9122	508.6022	-852.2344	381	481.0992	
0.14	0	1	0	-0.1547933	-1	0.6	0	-0.1196551	0	0.6	0.01049142	-5.734819	0	12	0.001280559	5.874566	-840.5635	380.9074	508.594	-852.2344	381	481.0992	
0.144	0	1	0	-0.1547933	-1	0.6	0	-0.1193306	0	0.6	0.01045762	-5.415146	0	12	0.0009604192	5.856476	-840.5671	380.9026	508.5855	-852.2344	381	481.0992	
0.148	0	1	0	-0.1547933	-1	0.6	0	-0.1189997	0	0.6	0.01027608	-5.109197	0	12	0.0007203144	5.837995	-840.5709	380.8977	508.5768	-852.2344	381	481.0992	
0.152	0	1	0	-0.1547933	-1	0.6	0	-0.1186599	0	0.6	0.009808657	-4.816864	0	12	0.0005402358	5.819098	-840.5747	380.8927	508.5676	-852.2344	381	481.0992	
0.156	0	1	0	-0.1547933	-1	0.6	0	-0.1183185	0	0.6	0.009858339	-4.538002	0	12	0.0004051768	5.79986	-840.5787	380.8876	508.5582	-852.2344	381	481.0992	
0.16	0	1	0	-0.1547933	-1	0.6	0.0008768841	-0.1179728	0	0.6	0.009650534	-4.27273	0	12	0.07943268	5.780305	-840.5829	380.8825	508.5484	-852.2344	381	481.0992	
0.164	0	1	0	-0.1547933	-1	0.6	0	-0.1176203	0	0.6	0.009408013	-4.020698	0	12	0.05957451	5.76042	-840.5872	380.8773	508.5383	-852.2344	381	481.0992	
0.168	0	1	0	-0.1547933	-1	0.6	0	-0.1172611	0	0.6	0.008983034	-3.781843	0	12	0.04468088	5.740196	-840.5916	380.8719	508.5279	-852.2344	381	481.0992	
0.172	0	1	0	-0.1547933	-1	0.6	0	-0.1169	0	0.6	0.008178715	-3.556134	0	12	0.03351066	5.719687	-840.5962	380.8666	508.5171	-852.2344	381	481.0992	
0.176	0	1	0	-0.1547933	-1	0.6	0	-0.1165343	0	0.6	0.007571889	-3.343032	0	12	0.025133	5.698905	-840.6009	380.8612	508.506	-852.2344	381	481.0992	
0.18	0	1	0	-0.1547933	-1	0.6	0	-0.116164	0	0.6	0.006911887	-3.142263	0	12	0.01884975	5.677855	-840.6057	380.8557	508.4946	-852.2344	381	481.0992	
0.184	0	1	0	-0.1547933	-1	0.6	0.0008764798	-0.1157915	0	0.6	0.006069238	-2.953688	0	12	0.09326611	5.656574	-840.6107	380.8503	508.4828	-852.2344	381	481.0992	
