scored	WPSize	time	distnace	score
0	0.3	2.872	0.6215296	0

0	0.3	2.664	2.314242	0

0	0.3	4.3	3.931036	0

1	0.3	2.592	0.1098013	0.02941176

0	0.3	2.772	0.3360163	0.02941176

0	0.3	2.628	3.004982	0.02941176

0	0.3	2.719999	1.17568	0.02941176

0	0.3	2.636002	0.7012198	0.02941176

0	0.3	4.812	2.048721	0.02941176

0	0.3	2.939999	5.603766	0.02941176

0	0.3	3.32	0.3061594	0.02941176

0	0.3	2.556	0.4206913	0.02941176

0	0.3	4.096001	1.303733	0.02941176

0	0.3	2.792	8.496489	0.02941176

1	0.3	2.688	0.287505	0.05882353

0	0.3	3.236	13.92163	0.05882353

0	0.3	2.760002	17.53053	0.05882353

0	0.3	2.756001	0.8003199	0.05882353

0	0.3	2.663998	3.689796	0.05882353

0	0.3	2.632004	0.5429946	0.05882353

0	0.3	3.503998	5.21576	0.05882353

0	0.3	3.012001	3.49244	0.05882353

0	0.3	4.559998	21.46103	0.05882353

0	0.3	3.080002	0.9165406	0.05882353

0	0.3	3.683998	0.915392	0.05882353

0	0.3	2.556	0.4109851	0.05882353

0	0.3	2.828003	1.12017	0.05882353

0	0.3	2.956001	6.90642	0.05882353

0	0.3	2.612	13.67461	0.05882353

0	0.3	2.844002	2.041011	0.05882353

0	0.3	4.627998	1.708925	0.05882353

0	0.3	2.811996	4.378822	0.05882353

0	0.3	4.108002	2.351458	0.05882353

0	0.3	2.732002	1.108643	0.05882353

