scored	WPSize	time	distnace	score
0	0.3	2.876	0.4603603	0

0	0.3	2.968	10.64394	0

0	0.3	2.784	18.96568	0

0	0.3	3.044001	0.9587311	0

0	0.3	4.48	1.179664	0

0	0.3	2.564001	0.3761352	0

0	0.3	3.836	0.8661046	0

0	0.3	2.612	0.9580294	0

0	0.3	2.719999	1.937326	0

0	0.3	2.652	2.499656	0

0	0.3	4.884001	8.791972	0

0	0.3	2.868	7.281079	0

0	0.3	2.584	0.4439462	0

1	0.3	2.580002	0.2258866	0.02941176

0	0.3	3.699997	0.6627871	0.02941176

0	0.3	2.572002	0.5245149	0.02941176

0	0.3	2.700001	3.103909	0.02941176

0	0.3	2.624001	0.3973249	0.02941176

0	0.3	7.231998	11.68563	0.02941176

0	0.3	2.796001	4.117529	0.02941176

0	0.3	2.732002	2.022471	0.02941176

0	0.3	2.528	1.213355	0.02941176

0	0.3	2.863998	3.469476	0.02941176

0	0.3	2.708	2.679436	0.02941176

0	0.3	3.867996	0.7991637	0.02941176

0	0.3	2.560005	1.603882	0.02941176

0	0.3	3.715996	0.5774507	0.02941176

0	0.3	2.639999	1.096856	0.02941176

0	0.3	3.564003	0.7130581	0.02941176

0	0.3	2.564003	0.9791415	0.02941176

0	0.3	2.795998	1.191477	0.02941176

0	0.3	2.676003	8.871781	0.02941176

0	0.3	2.727997	4.19892	0.02941176

0	0.3	2.568001	0.7778249	0.02941176

