scored	WPSize	time	distnace	score
1	6	2.864	0.7138595	0.02941176

1	6	2.612	2.725746	0.05882353

1	6	3.456	2.351078	0.0882353

1	6	2.572001	0.9233702	0.1176471

1	6	2.656	2.480198	0.1470588

1	6	2.564	1.753293	0.1764706

1	6	2.572001	2.741929	0.2058824

1	6	2.595999	4.123467	0.2352941

1	6	3.364	1.634442	0.2647059

1	6	2.560001	3.799415	0.2941177

1	6	3.444	0.8117371	0.3235294

1	6	2.612	3.985868	0.3529412

1	6	3.428001	2.139659	0.3823529

1	6	2.559998	1.45773	0.4117647

1	6	2.716	2.425452	0.4411765

1	6	2.568001	3.523034	0.4705882

1	6	2.580002	1.143669	0.5

1	6	2.543999	2.02481	0.5294118

1	6	2.588001	1.918344	0.5588236

1	6	2.551998	0.5738335	0.5882354

1	6	2.684002	2.256224	0.6176472

1	6	2.647999	4.212152	0.647059

1	6	3.368	1.949274	0.6764708

1	6	2.584	2.170305	0.7058825

1	6	3.504005	1.557396	0.7352943

1	6	2.556	0.6182714	0.7647061

1	6	2.663994	3.165741	0.7941179

1	6	2.568001	1.90685	0.8235297

1	6	2.564003	4.266955	0.8529415

1	6	2.599998	4.839141	0.8823533

1	6	3.363998	2.232024	0.9117651

1	6	2.588005	3.604575	0.9411769

1	6	3.416	2.156936	0.9705887

1	6	2.556	0.4998485	1

