scored	WPSize	time	distnace	score
1	6	2.864	0.170742	0.02941176

1	6	2.548	0.4963507	0.05882353

1	6	2.588	3.5917	0.0882353

1	6	2.568001	2.159626	0.1176471

1	6	3.54	2.897913	0.1470588

1	6	2.56	2.358012	0.1764706

1	6	3.6	4.089551	0.2058824

1	6	2.567999	1.700734	0.2352941

1	6	2.648001	4.756595	0.2647059

1	6	2.564001	3.716495	0.2941177

1	6	2.559999	2.25372	0.3235294

1	6	2.571999	3.047339	0.3529412

1	6	3.516003	2.823276	0.3823529

1	6	2.607998	2.350523	0.4117647

1	6	3.52	1.71586	0.4411765

1	6	2.556	1.624439	0.4705882

1	6	2.648003	4.031212	0.5

1	6	2.591999	5.022312	0.5294118

1	6	3.428001	1.280527	0.5588236

1	6	2.556	0.811	0.5882354

1	6	2.635998	3.394064	0.6176472

1	6	2.608002	3.277955	0.647059

1	6	2.588001	4.40559	0.6764708

0	6	2.703995	6.857386	0.6764708

1	6	3.260002	2.102294	0.7058825

1	6	2.648003	5.38115	0.7352943

1	6	3.388	2.594012	0.7647061

1	6	2.563995	0.5593819	0.7941179

1	6	2.664001	3.367079	0.8235297

1	6	2.572006	4.659326	0.8529415

1	6	2.595993	1.985474	0.8823533

1	6	2.624001	4.255807	0.9117651

1	6	3.408005	5.726857	0.9411769

1	6	2.624001	1.675753	0.9705887

