scored	WPSize	time	distnace	score
0	0.3	2.868	0.3903812	0

0	0.3	2.556	0.8094222	0

0	0.3	2.652	0.4282179	0

0	0.3	2.56	1.212446	0

0	0.3	3.756001	0.3511783	0

0	0.3	2.635999	0.720535	0

0	0.3	3.648001	0.6811128	0

0	0.3	2.556	0.9022291	0

0	0.3	2.76	1.270818	0

0	0.3	2.556002	0.5111753	0

0	0.3	3.856001	0.7804101	0

0	0.3	2.599998	1.093853	0

0	0.3	3.084	4.177595	0

0	0.3	2.656002	2.064107	0

0	0.3	4.231998	12.81637	0

0	0.3	2.799999	1.055336	0

0	0.3	2.640003	2.665162	0

0	0.3	2.571999	1.122063	0

0	0.3	3.855999	0.3039063	0

0	0.3	2.592003	0.3389243	0

0	0.3	2.739998	2.887084	0

0	0.3	2.784004	1.068403	0

0	0.3	2.859993	0.7335008	0

0	0.3	2.712006	3.53766	0

0	0.3	3.708	4.522383	0

0	0.3	2.563995	0.392039	0

0	0.3	3.808006	1.081884	0

0	0.3	2.803993	5.469515	0

0	0.3	4.252007	5.63118	0

0	0.3	2.587997	0.3613673	0

0	0.3	3.199997	10.39706	0

0	0.3	2.676003	1.750067	0

0	0.3	2.667999	0.8810286	0

0	0.3	2.584	0.3951889	0

