scored	WPSize	time	distnace	score
1	0.3	2.864	0.2522551	0.02941176

0	0.3	2.636	0.6684967	0.02941176

1	0.3	2.72	0.2765592	0.05882353

0	0.3	2.572001	1.528434	0.05882353

0	0.3	2.792	0.38126	0.05882353

1	0.3	2.599999	0.2794429	0.0882353

0	0.3	3.664001	2.964168	0.0882353

0	0.3	2.628	2.297253	0.0882353

1	0.3	3.491999	0.1821591	0.1176471

1	0.3	2.552	0.2751379	0.1470588

0	0.3	2.772001	0.8769433	0.1470588

0	0.3	2.567999	1.002339	0.1470588

0	0.3	2.639999	1.019696	0.1470588

0	0.3	2.560001	0.7377014	0.1470588

0	0.3	3.748001	0.758505	0.1470588

0	0.3	2.579998	3.857601	0.1470588

0	0.3	3.420002	0.3606646	0.1470588

0	0.3	2.563999	1.028224	0.1470588

1	0.3	3.712002	0.2766324	0.1764706

0	0.3	2.571999	0.5541595	0.1764706

0	0.3	2.771999	0.8398492	0.1764706

0	0.3	2.632	0.4925952	0.1764706

0	0.3	3.688	4.119992	0.1764706

0	0.3	2.596001	1.728057	0.1764706

0	0.3	2.723999	4.759721	0.1764706

0	0.3	2.576004	0.4562181	0.1764706

0	0.3	2.823997	1.762452	0.1764706

0	0.3	2.68	6.303944	0.1764706

0	0.3	4.092003	3.469018	0.1764706

0	0.3	2.608002	0.3990204	0.1764706

0	0.3	2.835999	9.770974	0.1764706

0	0.3	2.711998	3.919856	0.1764706

1	0.3	3.795998	0.1733796	0.2058824

1	0.3	2.572006	0.04855352	0.2352941

