scored	WPSize	time	distnace	score
1	6	2.86	1.482767	0.02941176

1	6	2.552	2.922295	0.05882353

1	6	2.588	1.580091	0.0882353

1	6	2.564	1.025677	0.1176471

1	6	2.648001	4.889299	0.1470588

1	6	2.596	4.758193	0.1764706

1	6	3.532	2.367081	0.2058824

1	6	2.564001	3.319232	0.2352941

1	6	3.504	2.461563	0.2647059

1	6	2.556	1.36153	0.2941177

1	6	2.640001	4.776777	0.3235294

1	6	2.6	1.733201	0.3529412

1	6	2.579998	4.414414	0.3823529

1	6	2.652	5.046142	0.4117647

1	6	3.312	2.223884	0.4411765

1	6	2.664001	3.906343	0.4705882

1	6	3.403999	1.610676	0.5

1	6	2.556	2.338076	0.5294118

1	6	3.504002	1.046021	0.5588236

1	6	2.559998	0.6183293	0.5882354

1	6	2.660004	2.471978	0.6176472

1	6	2.579998	3.598119	0.647059

1	6	3.419998	2.511836	0.6764708

1	6	2.564003	3.707103	0.7058825

1	6	2.587997	2.069005	0.7352943

1	6	2.560005	0.8778598	0.7647061

1	6	2.655998	3.321954	0.7941179

1	6	2.664001	4.558618	0.8235297

1	6	3.528	3.916327	0.8529415

1	6	2.559998	3.529054	0.8823533

1	6	2.587997	2.705022	0.9117651

1	6	2.576004	5.276737	0.9411769

1	6	3.440002	1.083485	0.9705887

1	6	2.575996	1.877053	1

