scored	WPSize	time	distnace	score
1	0.3	2.864	0.09578547	0.02941176

1	0.3	2.548	0.105762	0.05882353

1	0.3	3.960001	0.2928429	0.0882353

0	0.3	2.68	5.502607	0.0882353

0	0.3	2.7	0.3998501	0.0882353

0	0.3	2.6	0.727691	0.0882353

0	0.3	2.691999	1.763342	0.0882353

0	0.3	2.588001	0.4929146	0.0882353

0	0.3	3.755999	0.6858725	0.0882353

0	0.3	2.552	0.4523889	0.0882353

0	0.3	4.648001	1.904639	0.0882353

0	0.3	2.563999	0.4430005	0.0882353

1	0.3	3.696003	0.09309733	0.1176471

0	0.3	2.563999	0.4328125	0.1176471

0	0.3	3.155998	2.288079	0.1176471

0	0.3	2.740002	0.9694292	0.1176471

0	0.3	2.627998	2.160271	0.1176471

1	0.3	2.560001	0.2976862	0.1470588

0	0.3	2.644001	1.002269	0.1470588

0	0.3	2.619999	0.6844787	0.1470588

0	0.3	2.780003	0.3335015	0.1470588

0	0.3	2.740002	0.748446	0.1470588

1	0.3	3.767998	0.113455	0.1764706

0	0.3	2.547997	0.3139269	0.1764706

1	0.3	4.104004	0.2932697	0.2058824

1	0.3	2.584	0.1598123	0.2352941

0	0.3	2.875999	0.4932005	0.2352941

0	0.3	2.683998	1.192128	0.2352941

0	0.3	2.604004	6.772991	0.2352941

1	0.3	2.591995	0.0955633	0.2647059

0	0.3	4.104004	0.461184	0.2647059

1	0.3	2.556	0.1257531	0.2941177

1	0.3	3.835999	0.258766	0.3235294

0	0.3	2.564003	0.416225	0.3235294

