Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	0.02248289	0.02248289	-1	0.6	-0.0217808	0.02231503	0	0.6	3.541056	3.374682	2.02346	12	2.10259	0.2248289	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	0.02248289	0.02248289	-1	0.6	-0.01994027	0.0222049	0	0.6	3.541056	3.37693	2.02346	12	3.600403	0.3936032	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	0.02248289	0.02248289	-1	0.6	-0.01920741	0.02214118	0	0.6	3.542747	4.557121	2.02346	12	4.723763	0.5204891	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	0.02248289	0.02248289	-1	0.6	-0.01867549	0.02211556	0	0.6	3.542845	5.148919	2.02346	12	5.566282	0.6161113	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	0.02248289	0.02248289	-1	0.6	-0.01895129	0.02212492	0	0.6	3.542971	5.74071	2.02346	12	6.277301	0.6884688	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	0.02248289	0.02248289	-1	0.6	-0.01796407	0.02216175	0	0.6	3.543123	6.332225	2.02346	12	6.731436	0.7435304	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	0.02248289	0.02248289	-1	0.6	-0.01776127	0.02222273	0	0.6	3.543295	6.923151	2.02346	12	7.072038	0.7857726	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	0.02248289	0.02248289	-1	0.6	-0.01761067	0.02230536	0	0.6	3.543492	7.513138	2.02346	12	7.327489	0.8185529	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	0.02248289	0.02248289	-1	0.6	-0.01749856	0.02240781	0	0.6	3.543714	8.10181	2.02346	12	7.519077	0.8443894	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	0.02248289	0.02248289	-1	0.6	-0.01741495	0.02252869	0	0.6	3.543962	8.688768	2.02346	12	7.662768	0.8651705	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	0.02248289	0.02248289	-1	0.6	-0.01798359	0.02266694	0	0.6	3.544213	9.273594	2.02346	12	7.849666	0.8823128	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
0.044	0	1	0.02248289	0.02248289	-1	0.6	-0.01789976	0.02282181	0	0.6	3.544504	9.855859	2.02346	12	7.989839	0.8968785	-840.5154	380.9897	508.7077	-852.2344	381	481.0992	
0.048	0	1	0.02248289	0.02248289	-1	0.6	-0.0172112	0.02299268	0	0.6	3.54479	10.43513	2.02346	12	8.01584	0.9096643	-840.5161	380.9878	508.706	-852.2344	381	481.0992	
0.052	0	1	0.02248289	0.02248289	-1	0.6	-0.01720001	0.02317911	0	0.6	3.545048	11.01097	2.02346	12	8.03534	0.9212678	-840.5168	380.9858	508.7042	-852.2344	381	481.0992	
0.056	0	1	0.02248289	0.02248289	-1	0.6	-0.01719163	0.02338076	0	0.6	3.545356	11.58293	2.02346	12	8.049966	0.9321372	-840.5178	380.9836	508.7021	-852.2344	381	481.0992	
0.06	0	1	0.02248289	0.02248289	-1	0.6	-0.01718534	0.02359736	0	0.6	3.545642	12.15058	2.02346	12	8.060935	0.9426086	-840.5187	380.9813	508.6997	-852.2344	381	481.0992	
0.064	0	1	0.02248289	0.02248289	-1	0.6	-0.01718063	0.02382871	0	0.6	3.545951	12.71349	2.02346	12	8.069161	0.952934	-840.5198	380.9789	508.6971	-852.2344	381	481.0992	
0.068	0	1	0.02248289	0.02248289	-1	0.6	-0.0171771	0.02407463	0	0.6	3.546257	13.27125	2.02346	12	8.075332	0.9633026	-840.5211	380.9762	508.6943	-852.2344	381	481.0992	
0.072	0	1	0.02248289	0.02248289	-1	0.6	-0.01717445	0.02433207	0	0.6	3.546586	13.82344	2.02346	12	8.079959	0.9738257	-840.5224	380.9735	508.6912	-852.2344	381	481.0992	
0.07600001	0	1	0.02248289	0.02248289	-1	0.6	-0.01717246	0.02460388	0	0.6	3.546948	14.36968	2.02346	12	8.083429	0.9846171	-840.5238	380.9706	508.6878	-852.2344	381	481.0992	
0.08000001	0	1	0.02248289	0.02248289	-1	0.6	-0.01717097	0.02488995	0	0.6	3.547325	14.90959	2.02346	12	8.086033	0.9957625	-840.5253	380.9675	508.6841	-852.2344	381	481.0992	
0.08400001	0	1	0.02248289	0.02248289	-1	0.6	-0.01716985	0.02518729	0	0.6	3.547628	15.44247	2.02346	12	8.087985	1.007295	-840.527	380.9644	508.6802	-852.2344	381	481.0992	
0.08800001	0	1	0.02248289	0.02248289	-1	0.6	-0.01716902	0.02549876	0	0.6	3.548001	15.96787	2.02346	12	8.089449	1.019271	-840.5287	380.961	508.6761	-852.2344	381	481.0992	
0.09200001	0	1	0.02248289	0.02248289	-1	0.6	-0.01716839	0.02582139	0	0.6	3.548207	16.48539	2.02346	12	8.090548	1.031702	-840.5306	380.9576	508.6716	-852.2344	381	481.0992	
0.096	0	1	0.02248289	0.02248289	-1	0.6	-0.01716792	0.02615805	0	0.6	3.548678	16.99459	2.02346	12	8.091372	1.044626	-840.5327	380.954	508.6668	-852.2344	381	481.0992	
