scored	WPSize	time	distnace	score
1	0.3	2.864	0.2453013	0.02941176

0	0.3	2.544	0.3390305	0.02941176

0	0.3	2.628	3.958143	0.02941176

0	0.3	2.592	0.9082626	0.02941176

0	0.3	3.728001	0.7205572	0.02941176

0	0.3	2.628	2.593437	0.02941176

0	0.3	3.628	1.738539	0.02941176

0	0.3	2.559999	0.4076504	0.02941176

0	0.3	2.74	0.4461214	0.02941176

0	0.3	2.592001	0.9244035	0.02941176

0	0.3	4.099998	2.583252	0.02941176

1	0.3	2.560001	0.2349453	0.05882353

0	0.3	2.764	1.038298	0.05882353

0	0.3	2.632	1.744927	0.05882353

0	0.3	3.796001	1.223005	0.05882353

1	0.3	2.556	0.1199372	0.0882353

0	0.3	2.664001	0.8070301	0.0882353

0	0.3	2.556	0.9599011	0.0882353

0	0.3	4.228001	0.6851408	0.0882353

1	0.3	2.551998	0.1952399	0.1176471

0	0.3	2.656002	0.6351297	0.1176471

0	0.3	2.604	0.4508755	0.1176471

0	0.3	2.779999	0.3595865	0.1176471

1	0.3	2.603996	0.1397303	0.1470588

0	0.3	4.164001	2.882763	0.1470588

1	0.3	2.564003	0.08430126	0.1764706

0	0.3	3.944	0.5073438	0.1764706

0	0.3	2.556	0.3749744	0.1764706

0	0.3	3.736	0.3287183	0.1764706

0	0.3	2.559998	0.4754112	0.1764706

1	0.3	2.804001	0.03460272	0.2058824

0	0.3	2.596001	0.3389915	0.2058824

1	0.3	2.68	0.2020457	0.2352941

1	0.3	2.559998	0.1447522	0.2647059

