Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	-0.0994994	0	-1	0.6	0.07336269	0	0	0.6	-15.67115	0	-8.954946	12	8.875816	0	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	-0.0994994	0	-1	0.6	0.05913115	1.525871E-05	0	0.6	-15.67115	0	-8.954946	12	15.61181	0.0001525879	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	-0.0994994	0	-1	0.6	0.04996677	4.577549E-05	0	0.6	-15.66945	1.177942	-8.954946	12	20.6638	0.0005722046	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	-0.0994994	0	-1	0.6	0.04403824	9.154863E-05	0	0.6	-15.66926	1.76749	-8.954946	12	24.4528	0.001344681	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	-0.0994994	0	-1	0.6	0.0398091	0.0001556263	0	0.6	-15.66883	2.357027	-8.954946	12	27.21541	0.002564907	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	-0.0994994	0	-1	0.6	0.03738494	0.0002349519	0	0.6	-15.66801	2.946277	-8.954946	12	29.36651	0.004273534	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	-0.0994994	0	-1	0.6	0.03542759	0.0003295184	0	0.6	-15.66653	3.534918	-8.954946	12	30.97983	0.006501049	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	-0.0994994	0	-1	0.6	0.03381551	0.0004393173	0	0.6	-15.66426	4.122591	-8.954946	12	32.11069	0.009270318	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	-0.0994994	0	-1	0.6	0.03307859	0.0005643382	0	0.6	-15.66109	4.70891	-8.954946	12	33.03796	0.01259849	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	-0.0994994	0	-1	0.6	0.03232059	0.0007045685	0	0.6	-15.65687	5.293464	-8.954946	12	33.73341	0.01649843	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	-0.0994994	0	-1	0.6	0.03176351	0.0008599941	0	0.6	-15.65144	5.875822	-8.954946	12	34.255	0.02097978	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
