scored	WPSize	time	distnace	score
0	0.3	2.864	0.3542069	0

1	0.3	2.548	0.1226506	0.02941176

1	0.3	2.648	0.1821016	0.05882353

1	0.3	2.58	0.2361113	0.0882353

1	0.3	2.728001	0.242892	0.1176471

1	0.3	2.58	0.2377478	0.1470588

1	0.3	3.976001	0.2980403	0.1764706

0	0.3	2.844	2.002452	0.1764706

0	0.3	3.68	0.6919068	0.1764706

0	0.3	2.591999	0.5032852	0.1764706

1	0.3	2.764	0.249712	0.2058824

0	0.3	2.596001	1.650259	0.2058824

0	0.3	2.684002	0.9108779	0.2058824

1	0.3	2.576	0.1776989	0.2352941

0	0.3	4.243999	0.8912784	0.2352941

0	0.3	2.571999	0.5163279	0.2352941

1	0.3	4.496002	0.2432432	0.2647059

0	0.3	2.848	2.17513	0.2647059

1	0.3	4.079998	0.2368174	0.2941177

0	0.3	2.596001	0.3326535	0.2941177

0	0.3	3	0.7053079	0.2941177

0	0.3	2.835999	13.88815	0.2941177

1	0.3	2.903999	0.2413578	0.3235294

0	0.3	2.592003	0.3890145	0.3235294

0	0.3	2.688004	0.6146882	0.3235294

1	0.3	2.643997	0.04930894	0.3529412

0	0.3	2.764	0.5664237	0.3529412

1	0.3	2.604004	0.2223685	0.3823529

0	0.3	3.795998	0.98457	0.3823529

1	0.3	2.575996	0.1818462	0.4117647

1	0.3	2.652	0.1630365	0.4411765

1	0.3	2.556	0.2971343	0.4705882

1	0.3	4.144005	0.2834861	0.5

1	0.3	2.612	0.2828943	0.5294118

