scored	WPSize	time	distnace	score
1	6	2.864	0.1463313	0.02941176

1	6	2.548	0.5785546	0.05882353

1	6	2.576	3.843946	0.0882353

1	6	2.556	2.413729	0.1176471

1	6	3.504	0.2536917	0.1470588

1	6	2.564001	0.9163694	0.1764706

1	6	3.619999	0.3933001	0.2058824

1	6	2.548	0.09803738	0.2352941

1	6	2.656	2.850594	0.2647059

1	6	2.592001	1.651746	0.2941177

1	6	3.544001	0.2981542	0.3235294

1	6	2.548	0.08651562	0.3529412

1	6	2.667999	3.007658	0.3823529

1	6	2.579998	1.167974	0.4117647

1	6	3.588001	0.4829588	0.4411765

1	6	2.548	0.4925373	0.4705882

1	6	2.604	2.096798	0.5

1	6	2.548	0.2836733	0.5294118

1	6	3.751999	1.024841	0.5588236

1	6	2.548	0.4102462	0.5882354

1	6	2.608002	1.48578	0.6176472

1	6	2.548	0.1369466	0.647059

1	6	2.672001	2.686693	0.6764708

1	6	2.584	2.401865	0.7058825

1	6	3.503998	0.3304881	0.7352943

1	6	2.556	1.028979	0.7647061

1	6	3.624001	0.2967016	0.7941179

1	6	2.552002	0.67059	0.8235297

1	6	3.720001	0.523118	0.8529415

1	6	2.559998	0.6926498	0.8823533

1	6	2.664001	2.735537	0.9117651

1	6	2.556	1.485339	0.9411769

1	6	2.599998	1.002096	0.9705887

1	6	2.548004	0.219113	1

