scored	WPSize	time	distnace	score
1	6	2.868	0.03935061	0.02941176

1	6	2.544	0.6830932	0.05882353

1	6	2.584	2.9131	0.0882353

1	6	2.552	0.2467215	0.1176471

1	6	2.668	2.711442	0.1470588

1	6	2.564	1.330455	0.1764706

1	6	3.620001	0.4679629	0.2058824

1	6	2.567999	0.8196812	0.2352941

1	6	3.608002	0.3753322	0.2647059

1	6	2.552	0.2909952	0.2941177

1	6	2.691999	2.063241	0.3235294

1	6	2.567999	0.6117397	0.3529412

1	6	2.620003	2.359236	0.3823529

1	6	2.563999	2.906631	0.4117647

1	6	3.507999	0.3163626	0.4411765

1	6	2.568001	1.982905	0.4705882

1	6	3.568001	1.17135	0.5

1	6	2.571999	1.795869	0.5294118

1	6	3.740002	0.7873551	0.5588236

1	6	2.548	0.4840843	0.5882354

1	6	2.68	2.241549	0.6176472

1	6	2.587997	1.432449	0.647059

1	6	3.552002	0.3298756	0.6764708

1	6	2.552002	0.865074	0.7058825

1	6	2.619995	1.213436	0.7352943

1	6	2.560005	0.2169345	0.7647061

1	6	2.743996	0.9810596	0.7941179

1	6	2.584	1.725772	0.8235297

1	6	3.556	0.558458	0.8529415

1	6	2.548004	0.407645	0.8823533

1	6	2.599998	2.583926	0.9117651

1	6	2.556	2.140452	0.9411769

1	6	3.564003	0.4266755	0.9705887

1	6	2.552002	0.4951662	1

