scored	WPSize	time	distnace	score
1	6	2.864	0.3576611	0.02941176

1	6	2.552	0.9760246	0.05882353

1	6	2.584	4.031984	0.0882353

1	6	2.564	2.377522	0.1176471

1	6	3.616	2.411619	0.1470588

1	6	2.564001	3.303045	0.1764706

1	6	3.623999	4.110405	0.2058824

1	6	2.548	3.652874	0.2352941

1	6	2.596001	2.398696	0.2647059

1	6	2.559999	2.248332	0.2941177

1	6	2.580002	3.452852	0.3235294

1	6	2.567999	2.37897	0.3529412

1	6	3.596001	3.39644	0.3823529

1	6	2.568001	5.537885	0.4117647

1	6	3.352001	3.363281	0.4411765

1	6	2.547997	2.840558	0.4705882

1	6	2.596001	2.769919	0.5

1	6	2.596001	3.005455	0.5294118

1	6	3.476002	2.929865	0.5588236

1	6	2.568001	4.015214	0.5882354

1	6	2.619999	2.32495	0.6176472

1	6	2.576	1.846937	0.647059

1	6	2.584	2.774291	0.6764708

1	6	2.580002	5.003458	0.7058825

1	6	3.339996	1.752289	0.7352943

1	6	2.564003	1.647226	0.7647061

1	6	3.556	2.669678	0.7941179

1	6	2.587997	3.412726	0.8235297

1	6	2.612	1.781449	0.8529415

1	6	2.568001	0.6589864	0.8823533

1	6	2.564003	3.908969	0.9117651

1	6	2.568001	2.428603	0.9411769

1	6	3.571999	0.7351272	0.9705887

1	6	2.568001	1.845607	1

